"r2014","r2015","r2016","r2017","r2018","r2019","r2020","r2021","r2022"
"RK20180528979",273,3115,"冷卷",1,5.488,2,"2018-05-29 15:20:47","2018-05-29 15:20:47"
"RK201805281011",456,3115,"冷卷",1,6.167,2,"2018-05-29 15:22:00","2018-05-29 15:22:00"
"RK20180528987",364,3115,"冷卷",3,16.464,2,"2018-05-29 15:24:55","2018-05-29 15:24:55"
"RK201805281006",973,3115,"冷卷",2,12.726,2,"2018-05-29 15:27:23","2018-05-29 15:27:23"
"RK20180529697",273,3109,"热卷",1,9.737,2,"2018-05-29 15:33:30","2018-05-29 15:33:30"
"RK20180529697",273,3115,"冷卷",3,14.784,2,"2018-05-29 15:33:30","2018-05-29 15:33:30"
"RK20180529698",193,3109,"热卷",1,19.9395,2,"2018-05-29 15:35:33","2018-05-29 15:35:33"
"RK20180529700",381,3109,"热卷",1,20.083,2,"2018-05-29 15:36:17","2018-05-29 15:36:17"
"RK20180529702",273,3105,"低合金卷",2,12.733,2,"2018-05-29 15:37:26","2018-05-29 15:37:26"
"RK20180529702",273,3109,"热卷",3,29.9145,2,"2018-05-29 15:37:26","2018-05-29 15:37:26"
"RK20180529705",273,3109,"热卷",1,16.9785,2,"2018-05-29 15:39:34","2018-05-29 15:39:34"
"RK20180529705",273,3105,"低合金卷",2,37.695,2,"2018-05-29 15:39:34","2018-05-29 15:39:34"
"RK20180529709",435,3109,"热卷",2,12.7505,2,"2018-05-29 15:42:32","2018-05-29 15:42:32"
"RK20180529710",1118,3109,"热卷",1,20.202,2,"2018-05-29 15:42:36","2018-05-29 15:42:36"
"RK20180528292",1566,379,"花纹卷",1,15.183,2,"2018-05-29 15:42:50","2018-05-29 15:42:50"
"RK20180529716",1901,3115,"冷卷",1,8.0395,2,"2018-05-29 15:43:25","2018-05-29 15:43:25"
"RK20180529713",1668,3109,"热卷",1,20.279,2,"2018-05-29 15:43:42","2018-05-29 15:43:42"
"RK20180529714",1161,3105,"低合金卷",1,16.604,2,"2018-05-29 15:44:27","2018-05-29 15:44:27"
"RK20180529714",1161,3109,"热卷",1,14.343,2,"2018-05-29 15:44:27","2018-05-29 15:44:27"
"RK20180529727",364,3115,"冷卷",14,83.083,2,"2018-05-29 15:44:48","2018-05-29 15:44:48"
"RK20180529717",193,379,"花纹卷",2,30.6285,2,"2018-05-29 15:44:57","2018-05-29 15:44:57"
"RK20180529723",775,376,"低合金中板",58,151.8356,2,"2018-05-29 15:45:55","2018-05-29 15:45:55"
"RK20180529723",775,372,"普碳中板",76,196.4606,2,"2018-05-29 15:45:55","2018-05-29 15:45:55"
"RK20180529718",189,33326,"冷硬卷",3,48.1985,2,"2018-05-29 15:38:58","2018-05-29 15:46:55"
"RK20180529739",433,372,"普碳中板",6,13.9657,2,"2018-05-29 15:51:55","2018-05-29 15:51:55"
"RK20180529732",948,3109,"热卷",1,6.405,2,"2018-05-29 15:54:37","2018-05-29 15:54:37"
"RK20180529733",1481,3115,"冷卷",4,16.023,2,"2018-05-29 15:54:57","2018-05-29 15:54:57"
"RK20180529736",525,3114,"冷板",3,11.802,2,"2018-05-29 15:55:39","2018-05-29 15:55:39"
"RK20180529737",1481,3115,"冷卷",3,14.161,2,"2018-05-29 15:55:57","2018-05-29 15:55:57"
"RK20180529744",1118,3109,"热卷",1,20.349,2,"2018-05-29 16:00:57","2018-05-29 16:00:57"
"RK20180529750",1118,3109,"热卷",1,19.9766,2,"2018-05-29 16:05:59","2018-05-29 16:05:59"
"RK20180529754",1118,3109,"热卷",1,20.139,2,"2018-05-29 16:08:01","2018-05-29 16:08:01"
"RK20180529756",959,3109,"热卷",1,20.377,2,"2018-05-29 16:09:09","2018-05-29 16:09:09"
"RK20180529758",1077,3109,"热卷",1,20.104,2,"2018-05-29 16:09:50","2018-05-29 16:09:50"
"RK20180529762",1654,3109,"热卷",1,20.223,2,"2018-05-29 16:11:57","2018-05-29 16:11:57"
"RK20180529764",948,3109,"热卷",1,20.1145,2,"2018-05-29 16:13:13","2018-05-29 16:13:13"
"RK20180529771",1987,3120,"酸洗卷",1,6.692,2,"2018-05-29 16:17:49","2018-05-29 16:17:49"
"RK20180529776",789,33320,"镀铝锌卷",1,6.734,2,"2018-05-29 16:24:27","2018-05-29 16:24:27"
"RK20180529779",179,394,"大梁卷",1,12.327,2,"2018-05-29 16:25:52","2018-05-29 16:25:52"
"RK20180529778",364,3115,"冷卷",1,4.921,2,"2018-05-29 16:26:14","2018-05-29 16:26:14"
"RK20180529782",2221,3109,"热卷",2,40.215,2,"2018-05-29 16:28:48","2018-05-29 16:28:48"
"RK20180529783",268,3109,"热卷",2,40.677,2,"2018-05-29 16:29:10","2018-05-29 16:29:10"
"RK20180529786",2221,3109,"热卷",4,66.668,2,"2018-05-29 16:30:13","2018-05-29 16:30:13"
"RK20180529789",194,3109,"热卷",9,120.267,2,"2018-05-29 16:32:43","2018-05-29 16:32:43"
"RK20180529790",194,3109,"热卷",1,13.1978,2,"2018-05-29 16:35:12","2018-05-29 16:35:12"
"RK20180529795",410,3120,"酸洗卷",5,32.018,2,"2018-05-29 16:40:58","2018-05-29 16:40:58"
"RK20180529797",1761,376,"低合金中板",24,41.8327,2,"2018-05-29 16:42:45","2018-05-29 16:42:45"
"RK20180529801",948,3109,"热卷",2,39.998,2,"2018-05-29 16:46:06","2018-05-29 16:46:06"
"RK20180529806",2215,3115,"冷卷",1,3.64,2,"2018-05-29 16:49:18","2018-05-29 16:49:18"
"RK20180529807",193,3109,"热卷",1,20.076,2,"2018-05-29 16:50:28","2018-05-29 16:50:28"
"RK20180529811",2775,33527,"盘圆",16,21,2,"2018-05-29 16:50:49","2018-05-29 16:50:49"
"RK20180529809",1987,33320,"镀铝锌卷",2,4.872,2,"2018-05-29 16:51:00","2018-05-29 16:51:00"
"RK20180529815",410,3115,"冷卷",1,3.115,2,"2018-05-29 16:52:16","2018-05-29 16:52:16"
"RK20180529813",250,3109,"热卷",2,40.5475,2,"2018-05-29 16:52:17","2018-05-29 16:52:17"
"RK20180529817",1668,3109,"热卷",1,16.9785,2,"2018-05-29 16:53:24","2018-05-29 16:53:24"
"RK20180529816",250,3109,"热卷",1,20.055,2,"2018-05-29 16:53:36","2018-05-29 16:53:36"
"RK20180529819",1668,3109,"热卷",1,20.8565,2,"2018-05-29 16:54:30","2018-05-29 16:54:30"
"RK20180529820",414,3109,"热卷",1,16.919,2,"2018-05-29 16:54:41","2018-05-29 16:54:41"
"RK20180529822",1668,3109,"热卷",2,41.2902,2,"2018-05-29 16:55:36","2018-05-29 16:55:36"
"RK20180529822",1668,3105,"低合金卷",2,41.5226,2,"2018-05-29 16:55:36","2018-05-29 16:55:36"
"RK20180529831",959,372,"普碳中板",11,25.4786,2,"2018-05-29 16:59:24","2018-05-29 16:59:24"
"RK20180529836",502,33419,"矩形坯",34,48.6969,2,"2018-05-29 17:05:07","2018-05-29 17:05:07"
"RK20180529838",1737,376,"低合金中板",34,47.6784,2,"2018-05-29 17:05:11","2018-05-29 17:05:11"
"RK20180529841",1214,3115,"冷卷",1,6.0935,2,"2018-05-29 17:06:34","2018-05-29 17:06:34"
"RK20180529846",414,3109,"热卷",1,11.214,2,"2018-05-29 17:12:26","2018-05-29 17:12:26"
"RK20180529910",1149,3115,"冷卷",34,237.79,2,"2018-05-29 17:16:36","2018-05-29 17:16:36"
"RK20180529851",1613,350,"不锈钢板",2,1.9985,2,"2018-05-29 17:16:51","2018-05-29 17:16:51"
"RK20180529853",1761,372,"普碳中板",1,3.6925,2,"2018-05-29 17:19:50","2018-05-29 17:19:50"
"RK20180529856",410,3120,"酸洗卷",1,8.813,2,"2018-05-29 17:25:18","2018-05-29 17:25:18"
"RK20180529883",1149,3115,"冷卷",19,82.572,2,"2018-05-29 17:31:21","2018-05-29 17:31:21"
"RK20180529863",1761,372,"普碳中板",3,5.9234,2,"2018-05-29 17:31:43","2018-05-29 17:31:43"
"RK20180529872",1425,3115,"冷卷",19,75.341,2,"2018-05-29 17:32:55","2018-05-29 17:32:55"
"RK20180529872",1425,3109,"热卷",2,11.634,2,"2018-05-29 17:32:55","2018-05-29 17:32:55"
"RK20180529871",903,33320,"镀铝锌卷",4,24.129,2,"2018-05-29 17:36:07","2018-05-29 17:36:07"
"RK20180529874",2412,3128,"螺纹钢",18,35,2,"2018-05-29 17:37:11","2018-05-29 17:37:11"
"RK20180529875",2817,36,"盘螺",36,49,2,"2018-05-29 17:38:31","2018-05-29 17:38:31"
"RK20180529876",232,379,"花纹卷",1,15.4,2,"2018-05-29 17:39:54","2018-05-29 17:39:54"
"RK20180529877",332,3120,"酸洗卷",1,4.207,2,"2018-05-29 17:40:23","2018-05-29 17:40:23"
"RK20180529879",332,3115,"冷卷",1,6.09,2,"2018-05-29 17:41:38","2018-05-29 17:41:38"
"RK20180529892",250,3109,"热卷",1,20.237,2,"2018-05-29 17:47:12","2018-05-29 17:47:12"
"RK20180529894",250,3109,"热卷",1,20.153,2,"2018-05-29 17:47:52","2018-05-29 17:47:52"
"RK20180529901",1149,3115,"冷卷",17,86.639,2,"2018-05-29 17:48:14","2018-05-29 17:48:14"
"RK20180529903",2213,316,"H型钢",5,18.7824,2,"2018-05-29 17:52:29","2018-05-29 17:52:29"
"RK20180529909",2213,316,"H型钢",7,21.0581,2,"2018-05-29 17:54:21","2018-05-29 17:54:21"
"RK20180529923",1149,3115,"冷卷",36,333.445,2,"2018-05-29 18:01:37","2018-05-29 18:01:37"
"RK20180529924",1149,3115,"冷卷",34,144.179,2,"2018-05-29 18:05:14","2018-05-29 18:05:14"
"RK20180529924",1149,3119,"镀锌卷",2,8.169,2,"2018-05-29 18:05:14","2018-05-29 18:05:14"
"RK20180529914",959,372,"普碳中板",2,7.8274,2,"2018-05-29 18:09:35","2018-05-29 18:09:35"
"RK20180529916",1761,376,"低合金中板",9,19.5881,2,"2018-05-29 18:10:41","2018-05-29 18:10:41"
"RK20180529915",471,3114,"冷板",1,3.577,2,"2018-05-29 18:11:27","2018-05-29 18:11:27"
"RK20180529917",471,3115,"冷卷",1,4.886,2,"2018-05-29 18:12:28","2018-05-29 18:12:28"
"RK20180529918",948,3109,"热卷",2,40.5545,2,"2018-05-29 18:13:53","2018-05-29 18:13:53"
"RK20180529919",1654,3109,"热卷",1,20.6661,2,"2018-05-29 18:14:39","2018-05-29 18:14:39"
"RK20180529920",427,3105,"低合金卷",2,41.5226,2,"2018-05-29 18:15:25","2018-05-29 18:15:25"
"RK20180529922",1476,3109,"热卷",1,16.9785,2,"2018-05-29 18:16:56","2018-05-29 18:16:56"
"RK20180528597",952,3109,"热卷",3,46.627,2,"2018-05-29 18:17:18","2018-05-29 18:17:18"
"RK20180528594",952,3109,"热卷",3,46.655,2,"2018-05-29 18:17:54","2018-05-29 18:17:54"
"RK20180528620",952,3119,"镀锌卷",9,44.478,2,"2018-05-29 18:20:00","2018-05-29 18:20:00"
"RK20180528598",952,3109,"热卷",3,46.361,2,"2018-05-29 18:22:48","2018-05-29 18:22:48"
"RK20180528615",952,3109,"热卷",2,30.933,2,"2018-05-29 18:23:00","2018-05-29 18:23:00"
"RK20180528613",952,3109,"热卷",2,31.073,2,"2018-05-29 18:25:13","2018-05-29 18:25:13"
"RK20180529211",1400,3109,"热卷",2,30.954,2,"2018-05-29 18:25:37","2018-05-29 18:25:37"
"RK20180528625",952,3119,"镀锌卷",9,43.568,2,"2018-05-29 18:26:11","2018-05-29 18:26:11"
"RK20180528596",952,3109,"热卷",3,46.683,2,"2018-05-29 18:27:02","2018-05-29 18:27:02"
"RK201805291154",1149,3115,"冷卷",36,346.878,2,"2018-05-29 18:30:03","2018-05-29 18:30:03"
"RK201805291173",1149,3115,"冷卷",34,140.665,2,"2018-05-29 18:35:52","2018-05-29 18:35:52"
"RK201805291173",1149,3119,"镀锌卷",2,7.532,2,"2018-05-29 18:35:52","2018-05-29 18:35:52"
"RK201805291143",2434,36,"盘螺",52,70,2,"2018-05-29 18:37:04","2018-05-29 18:37:04"
"RK20180529417",1474,3105,"低合金卷",3,40.3445,2,"2018-05-29 18:38:34","2018-05-29 18:38:34"
"RK201805291147",433,372,"普碳中板",1,3.1479,2,"2018-05-29 18:41:43","2018-05-29 18:41:43"
"RK20180528606",952,3109,"热卷",3,46.599,2,"2018-05-29 18:41:44","2018-05-29 18:41:44"
"RK201805291148",525,3115,"冷卷",4,26.446,2,"2018-05-29 18:42:20","2018-05-29 18:42:20"
"RK201805291152",427,3105,"低合金卷",1,17.8185,2,"2018-05-29 18:44:48","2018-05-29 18:44:48"
"RK201805291153",321,3109,"热卷",1,9.961,2,"2018-05-29 18:46:16","2018-05-29 18:46:16"
"RK201805291161",959,372,"普碳中板",1,2.2631,2,"2018-05-29 18:48:04","2018-05-29 18:48:04"
"RK201805291164",418,3128,"螺纹钢",19,29.9922,2,"2018-05-29 18:48:30","2018-05-29 18:48:30"
"RK201805291162",1901,3115,"冷卷",1,7.784,2,"2018-05-29 18:48:50","2018-05-29 18:48:50"
"RK201805291166",1738,3115,"冷卷",10,69.23,2,"2018-05-29 18:51:38","2018-05-29 18:51:38"
"RK201805291167",1425,3115,"冷卷",1,6.7025,2,"2018-05-29 18:53:12","2018-05-29 18:53:12"
"RK201805291180",1149,3115,"冷卷",36,354.991,2,"2018-05-29 18:55:41","2018-05-29 18:55:41"
"RK201805291171",959,372,"普碳中板",2,7.6496,2,"2018-05-29 18:55:45","2018-05-29 18:55:45"
"RK201805291176",959,372,"普碳中板",2,3.2004,2,"2018-05-29 18:58:59","2018-05-29 18:58:59"
"RK201805291196",1149,3115,"冷卷",30,118.188,2,"2018-05-29 19:00:26","2018-05-29 19:00:26"
"RK201805291179",525,3115,"冷卷",12,60.725,2,"2018-05-29 19:00:30","2018-05-29 19:00:30"
"RK201805291204",1149,3115,"冷卷",36,254.716,2,"2018-05-29 19:13:19","2018-05-29 19:13:19"
"RK201805291198",890,3114,"冷板",7,15.526,2,"2018-05-29 19:19:59","2018-05-29 19:19:59"
"RK201805291201",890,3114,"冷板",6,15.659,2,"2018-05-29 19:21:19","2018-05-29 19:21:19"
"RK201805291202",305,3109,"热卷",1,20.2125,2,"2018-05-29 19:22:49","2018-05-29 19:22:49"
"RK201805291205",312,379,"花纹卷",1,14.798,2,"2018-05-29 19:23:38","2018-05-29 19:23:38"
"RK201805291205",312,3109,"热卷",1,20.048,2,"2018-05-29 19:23:38","2018-05-29 19:23:38"
"RK201805291206",890,3114,"冷板",7,21.686,2,"2018-05-29 19:25:42","2018-05-29 19:25:42"
"RK201805291209",907,3109,"热卷",5,59.885,2,"2018-05-29 19:28:42","2018-05-29 19:28:42"
"RK201805291210",525,3115,"冷卷",2,10.066,2,"2018-05-29 19:30:34","2018-05-29 19:30:34"
"RK201805291211",193,379,"花纹卷",6,102.277,2,"2018-05-29 19:32:01","2018-05-29 19:32:01"
"RK201805291217",1149,3115,"冷卷",36,263.844,2,"2018-05-29 19:32:30","2018-05-29 19:32:30"
"RK201805291213",2401,3115,"冷卷",6,38.899,2,"2018-05-29 19:38:14","2018-05-29 19:38:14"
"RK201805291213",2401,3120,"酸洗卷",18,99.54,2,"2018-05-29 19:38:14","2018-05-29 19:38:14"
"RK201805291216",934,3109,"热卷",14,240.107,2,"2018-05-29 19:43:58","2018-05-29 19:43:58"
"RK201805291218",2229,3128,"螺纹钢",12,23.856,2,"2018-05-29 19:52:52","2018-05-29 19:52:52"
"RK201805291225",1149,3115,"冷卷",36,184.674,2,"2018-05-29 19:54:04","2018-05-29 19:54:04"
"RK201805291221",1161,3109,"热卷",1,7.4165,2,"2018-05-29 19:57:32","2018-05-29 19:57:32"
"RK201805291224",423,372,"普碳中板",6,13.6752,2,"2018-05-29 20:00:25","2018-05-29 20:00:25"
"RK201805291230",2229,3128,"螺纹钢",12,23.828,2,"2018-05-29 20:10:23","2018-05-29 20:10:23"
"RK201805291232",2229,3128,"螺纹钢",12,23.814,2,"2018-05-29 20:13:10","2018-05-29 20:13:10"
"RK201805291234",2229,3128,"螺纹钢",12,23.898,2,"2018-05-29 20:15:14","2018-05-29 20:15:14"
"RK201805291237",1621,33330,"热轧带钢",16,45.416,2,"2018-05-29 20:16:45","2018-05-29 20:16:45"
"RK201805291239",1621,33330,"热轧带钢",15,42.714,2,"2018-05-29 20:17:35","2018-05-29 20:17:35"
"RK201805291240",1621,33330,"热轧带钢",15,42.238,2,"2018-05-29 20:18:31","2018-05-29 20:18:31"
"RK201805291241",1621,33330,"热轧带钢",16,45.598,2,"2018-05-29 20:19:15","2018-05-29 20:19:15"
"RK201805291242",1621,33330,"热轧带钢",15,42.462,2,"2018-05-29 20:19:56","2018-05-29 20:19:56"
"RK201805291243",1621,33330,"热轧带钢",15,42.476,2,"2018-05-29 20:20:38","2018-05-29 20:20:38"
"RK201805291246",1621,33330,"热轧带钢",15,42.742,2,"2018-05-29 20:21:28","2018-05-29 20:21:28"
"RK20180529532",952,3109,"热卷",4,46.578,2,"2018-05-29 20:53:23","2018-05-29 20:53:23"
"RK20180523808",2439,3105,"低合金卷",2,38.962,2,"2018-05-29 21:04:48","2018-05-29 21:04:48"
"RK201805291267",2144,394,"大梁卷",2,40.607,2,"2018-05-29 21:09:36","2018-05-29 21:09:36"
"RK201805291272",2144,394,"大梁卷",2,39.361,2,"2018-05-29 21:17:06","2018-05-29 21:17:06"
"RK20180528622",952,3119,"镀锌卷",9,43.869,2,"2018-05-29 21:19:56","2018-05-29 21:19:56"
"RK20180528623",952,3119,"镀锌卷",9,43.4,2,"2018-05-29 21:36:45","2018-05-29 21:36:45"
"RK20180523806",2439,3105,"低合金卷",2,39.06,2,"2018-05-29 21:41:09","2018-05-29 21:41:09"
"RK20180523807",2439,3105,"低合金卷",2,38.808,2,"2018-05-29 21:55:56","2018-05-29 21:55:56"
"RK201805291291",1400,33330,"热轧带钢",12,43.806,2,"2018-05-29 22:04:06","2018-05-29 22:04:06"
"RK201805291297",800,310,"等边角钢",12,39.1594,2,"2018-05-29 22:07:04","2018-05-29 22:07:04"
"RK20180523810",2439,3105,"低合金卷",2,38.934,2,"2018-05-29 22:13:23","2018-05-29 22:13:23"
"RK201805291317",1400,33330,"热轧带钢",12,43.974,2,"2018-05-29 23:15:59","2018-05-29 23:15:59"
"RK20180529514",952,3109,"热卷",3,46.592,2,"2018-05-30 00:04:44","2018-05-30 00:04:44"
"RK20180529522",952,3109,"热卷",3,46.592,2,"2018-05-30 00:12:50","2018-05-30 00:12:50"
"RK20180529517",952,3109,"热卷",3,46.816,2,"2018-05-30 00:15:14","2018-05-30 00:15:14"
"RK20180529162",2431,3109,"热卷",2,41.8089,2,"2018-05-30 00:16:12","2018-05-30 00:16:12"
"RK20180529196",1400,3109,"热卷",4,46.018,2,"2018-05-30 00:16:36","2018-05-30 00:16:36"
"RK20180529588",952,3109,"热卷",2,31.283,2,"2018-05-30 00:17:26","2018-05-30 00:17:26"
"RK20180529195",1400,3109,"热卷",3,34.965,2,"2018-05-30 00:21:00","2018-05-30 00:21:00"
"RK20180529568",952,3109,"热卷",2,31.129,2,"2018-05-30 00:22:55","2018-05-30 00:22:55"
"RK20180529538",952,3109,"热卷",3,46.816,2,"2018-05-30 00:24:03","2018-05-30 00:24:03"
"RK20180529560",952,3109,"热卷",2,31.143,2,"2018-05-30 00:24:33","2018-05-30 00:24:33"
"RK20180529187",1400,3109,"热卷",3,34.573,2,"2018-05-30 00:30:54","2018-05-30 00:30:54"
"RK20180529515",952,3109,"热卷",3,46.767,2,"2018-05-30 00:31:06","2018-05-30 00:31:06"
"RK20180529544",952,3109,"热卷",3,46.711,2,"2018-05-30 00:32:41","2018-05-30 00:32:41"
"RK20180529535",952,3109,"热卷",3,46.809,2,"2018-05-30 00:40:29","2018-05-30 00:40:29"
"RK20180529180",1400,3109,"热卷",3,33.572,2,"2018-05-30 00:41:15","2018-05-30 00:41:15"
"RK20180529182",1400,3109,"热卷",3,35.042,2,"2018-05-30 00:51:29","2018-05-30 00:51:29"
"RK20180530018",1761,372,"普碳中板",15,25.956,2,"2018-05-30 01:13:37","2018-05-30 01:13:37"
"RK20180530031",1621,33330,"热轧带钢",16,45.528,2,"2018-05-30 01:48:50","2018-05-30 01:48:50"
"RK20180530032",1400,33330,"热轧带钢",12,43.862,2,"2018-05-30 01:49:28","2018-05-30 01:49:28"
"RK20180530033",1400,33330,"热轧带钢",12,43.162,2,"2018-05-30 01:49:58","2018-05-30 01:49:58"
"RK20180530034",1400,33330,"热轧带钢",12,43.652,2,"2018-05-30 01:50:38","2018-05-30 01:50:38"
"RK20180530035",1400,33330,"热轧带钢",12,43.764,2,"2018-05-30 01:51:09","2018-05-30 01:51:09"
"RK20180530036",1621,33330,"热轧带钢",16,45.514,2,"2018-05-30 01:51:48","2018-05-30 01:51:48"
"RK20180528994",169,3119,"镀锌卷",6,33.74,2,"2018-05-30 04:50:19","2018-05-30 04:50:19"
"RK201805281005",2242,3109,"热卷",3,36.799,2,"2018-05-30 04:50:48","2018-05-30 04:50:48"
"RK201805281004",169,3119,"镀锌卷",7,33.292,2,"2018-05-30 04:53:11","2018-05-30 04:53:11"
"RK201805291042",169,3115,"冷卷",8,46.543,2,"2018-05-30 05:06:02","2018-05-30 05:06:02"
"RK20180528440",1212,372,"普碳中板",3,9.1,2,"2018-05-30 05:08:48","2018-05-30 05:08:48"
"RK20180528440",1212,376,"低合金中板",10,28.7805,2,"2018-05-30 05:08:48","2018-05-30 05:08:48"
"RK20180530093",1761,372,"普碳中板",2,3.9767,2,"2018-05-30 05:10:04","2018-05-30 05:10:04"
"RK20180528418",301,376,"低合金中板",10,35.9716,2,"2018-05-30 05:10:34","2018-05-30 05:10:34"
"RK20180529616",952,372,"普碳中板",22,37.7769,2,"2018-05-30 05:13:08","2018-05-30 05:13:08"
"RK20180528441",1212,372,"普碳中板",19,36.4861,2,"2018-05-30 05:15:16","2018-05-30 05:15:16"
"RK20180529621",627,372,"普碳中板",22,37.667,2,"2018-05-30 05:18:52","2018-05-30 05:18:52"
"RK20180528402",1128,372,"普碳中板",15,24.5518,2,"2018-05-30 05:21:22","2018-05-30 05:21:22"
"RK20180528402",1128,376,"低合金中板",5,18.3071,2,"2018-05-30 05:21:22","2018-05-30 05:21:22"
"RK20180528993",169,3119,"镀锌卷",6,32.956,2,"2018-05-30 05:21:51","2018-05-30 05:21:51"
"RK20180529977",1699,3115,"冷卷",4,22.449,2,"2018-05-30 05:22:47","2018-05-30 05:22:47"
"RK201805291035",169,3115,"冷卷",10,46.158,2,"2018-05-30 05:23:17","2018-05-30 05:23:17"
"RK20180529612",2609,372,"普碳中板",22,37.261,2,"2018-05-30 05:23:54","2018-05-30 05:23:54"
"RK201805291011",192,3115,"冷卷",1,3.297,2,"2018-05-30 05:25:33","2018-05-30 05:25:33"
"RK20180529623",433,372,"普碳中板",15,36.1697,2,"2018-05-30 05:25:34","2018-05-30 05:25:34"
"RK20180529614",301,372,"普碳中板",15,19.4362,2,"2018-05-30 05:28:05","2018-05-30 05:28:05"
"RK20180529614",301,376,"低合金中板",11,25.0019,2,"2018-05-30 05:28:05","2018-05-30 05:28:05"
"RK20180529986",972,3115,"冷卷",3,9.73,2,"2018-05-30 05:29:10","2018-05-30 05:29:10"
"RK20180529979",1129,3115,"冷卷",1,4.382,2,"2018-05-30 05:30:40","2018-05-30 05:30:40"
"RK201805291030",169,3115,"冷卷",8,46.522,2,"2018-05-30 05:38:52","2018-05-30 05:38:52"
"RK201805291050",169,3119,"镀锌卷",7,33.635,2,"2018-05-30 05:49:09","2018-05-30 05:49:09"
"RK20180529951",1400,3115,"冷卷",8,43.428,2,"2018-05-30 05:54:02","2018-05-30 05:54:02"
"RK20180529611",2609,372,"普碳中板",21,36.2236,2,"2018-05-30 06:14:24","2018-05-30 06:14:24"
"RK20180529611",2609,376,"低合金中板",1,1.7192,2,"2018-05-30 06:14:24","2018-05-30 06:14:24"
"RK20180528686",1400,33419,"矩形坯",28,40.32,2,"2018-05-30 06:15:23","2018-05-30 06:15:23"
"RK20180528684",1400,33419,"矩形坯",28,40.39,2,"2018-05-30 06:16:15","2018-05-30 06:16:15"
"RK20180528669",1400,33419,"矩形坯",28,40.264,2,"2018-05-30 06:17:17","2018-05-30 06:17:17"
"RK20180528671",1400,33419,"矩形坯",28,40.306,2,"2018-05-30 06:18:40","2018-05-30 06:18:40"
"RK20180528662",1400,33419,"矩形坯",28,40.229,2,"2018-05-30 06:19:49","2018-05-30 06:19:49"
"RK20180528679",1400,33419,"矩形坯",28,40.145,2,"2018-05-30 06:20:42","2018-05-30 06:20:42"
"RK20180528659",1400,33419,"矩形坯",28,40.194,2,"2018-05-30 06:21:49","2018-05-30 06:21:49"
"RK20180528670",1400,33419,"矩形坯",28,40.446,2,"2018-05-30 06:22:49","2018-05-30 06:22:49"
"RK20180528678",1400,33419,"矩形坯",28,40.271,2,"2018-05-30 06:24:07","2018-05-30 06:24:07"
"RK20180528432",1212,372,"普碳中板",26,44.6383,2,"2018-05-30 06:25:19","2018-05-30 06:25:19"
"RK20180528691",1400,33419,"矩形坯",28,40.299,2,"2018-05-30 06:25:19","2018-05-30 06:25:19"
"RK20180528675",1400,33419,"矩形坯",28,40.32,2,"2018-05-30 06:26:03","2018-05-30 06:26:03"
"RK20180528665",1400,33419,"矩形坯",28,40.229,2,"2018-05-30 06:28:54","2018-05-30 06:28:54"
"RK20180528681",1400,33419,"矩形坯",28,40.215,2,"2018-05-30 06:29:35","2018-05-30 06:29:35"
"RK20180528663",1400,33419,"矩形坯",28,40.264,2,"2018-05-30 06:30:25","2018-05-30 06:30:25"
"RK20180528682",1400,33419,"矩形坯",28,40.04,2,"2018-05-30 06:31:09","2018-05-30 06:31:09"
"RK20180529608",242,372,"普碳中板",29,36.9194,2,"2018-05-30 06:37:06","2018-05-30 06:37:06"
"RK20180528661",1400,33419,"矩形坯",28,40.194,2,"2018-05-30 06:51:34","2018-05-30 06:51:34"
"RK20180528647",1400,33419,"矩形坯",28,40.446,2,"2018-05-30 06:52:24","2018-05-30 06:52:24"
"RK20180528655",1400,33419,"矩形坯",28,39.802,2,"2018-05-30 06:53:04","2018-05-30 06:53:04"
"RK20180528399",242,372,"普碳中板",32,37.8973,2,"2018-05-30 07:02:12","2018-05-30 07:02:12"
"RK20180528680",1400,33419,"矩形坯",28,40.299,2,"2018-05-30 07:03:16","2018-05-30 07:03:16"
"RK20180528683",1400,33419,"矩形坯",28,40.215,2,"2018-05-30 07:04:48","2018-05-30 07:04:48"
"RK20180530099",1632,323,"无缝管",57,27.6675,2,"2018-05-30 07:06:31","2018-05-30 07:06:31"
"RK20180530100",1632,323,"无缝管",57,27.7011,2,"2018-05-30 07:07:06","2018-05-30 07:07:06"
"RK20180530101",1632,323,"无缝管",49,23.6348,2,"2018-05-30 07:07:46","2018-05-30 07:07:46"
"RK20180530102",2333,323,"无缝管",335,35.595,2,"2018-05-30 07:08:25","2018-05-30 07:08:25"
"RK20180530103",2333,323,"无缝管",329,35.077,2,"2018-05-30 07:09:01","2018-05-30 07:09:01"
"RK20180529572",952,3109,"热卷",2,23.086,2,"2018-05-30 07:10:14","2018-05-30 07:10:14"
"RK20180528420",301,372,"普碳中板",13,36.1648,2,"2018-05-30 07:13:17","2018-05-30 07:13:17"
"RK20180529553",952,3109,"热卷",2,23.38,2,"2018-05-30 07:14:46","2018-05-30 07:14:46"
"RK20180529384",1474,3105,"低合金卷",3,40.2675,2,"2018-05-30 07:23:31","2018-05-30 07:23:31"
"RK20180528438",1212,372,"普碳中板",27,37.4101,2,"2018-05-30 07:24:40","2018-05-30 07:24:40"
"RK20180528405",1128,376,"低合金中板",10,29.3692,2,"2018-05-30 07:33:56","2018-05-30 07:33:56"
