"c2014","c2015","c2016","c2017","c2018","c2019","c2020","c2021","c2022"
"CKW20180523075",903,33320,"镀铝锌卷",2,10.878,11,"2018-05-23 16:49:48","2018-05-23 16:49:48"
"CK20180523840",502,33419,"矩形坯",40,57.5239,11,"2018-05-23 16:50:40","2018-05-23 16:51:04"
"CKW20180523076",297,3109,"热卷",2,45.4895,11,"2018-05-23 16:53:55","2018-05-23 16:53:55"
"CK20180523848",1400,33419,"矩形坯",40,57.3643,11,"2018-05-23 16:56:24","2018-05-23 16:56:24"
"CK20180523852",502,33419,"矩形坯",40,57.3643,11,"2018-05-23 16:57:54","2018-05-23 16:58:14"
"CK20180523855",823,310,"等边角钢",1,1.4868,11,"2018-05-23 17:00:03","2018-05-23 17:00:34"
"CK20180523856",1458,376,"低合金中板",1,1.0878,11,"2018-05-23 17:00:45","2018-05-23 17:01:09"
"CKW20180523077",350,33401,"车轮钢卷",1,13.447,11,"2018-05-23 17:01:52","2018-05-23 17:01:52"
"CK20180523857",2122,310,"等边角钢",1,0.9702,11,"2018-05-23 17:01:46","2018-05-23 17:02:05"
"CK20180523858",433,376,"低合金中板",1,2.8721,11,"2018-05-23 17:01:54","2018-05-23 17:02:14"
"CK20180523860",967,33330,"热轧带钢",14,39.7635,11,"2018-05-23 17:02:23","2018-05-23 17:02:30"
"CKW20180523078",2049,3105,"低合金卷",4,61.607,11,"2018-05-23 17:03:33","2018-05-23 17:03:33"
"CK20180523864",364,3115,"冷卷",1,3.794,11,"2018-05-23 17:04:20","2018-05-23 17:04:20"
"CK20180523804",364,3115,"冷卷",1,4.767,11,"2018-05-23 16:29:31","2018-05-23 17:05:24"
"CKW20180523079",1400,3109,"热卷",1,20.37,11,"2018-05-23 17:05:49","2018-05-23 17:05:49"
"CK20180523865",297,3115,"冷卷",1,6.538,11,"2018-05-23 17:06:50","2018-05-23 17:06:50"
"CK20180523866",297,3105,"低合金卷",1,17.962,11,"2018-05-23 17:07:19","2018-05-23 17:07:19"
"CK20180523875",1400,3109,"热卷",16,180.803,11,"2018-05-23 17:08:07","2018-05-23 17:08:07"
"CK20180523867",972,3115,"冷卷",5,17.206,11,"2018-05-23 17:08:24","2018-05-23 17:08:24"
"CK20180523820",1711,3109,"热卷",2,12.327,11,"2018-05-23 16:35:06","2018-05-23 17:08:45"
"CK20180523870",292,3105,"低合金卷",1,14.329,11,"2018-05-23 17:10:59","2018-05-23 17:10:59"
"CK20180523871",1737,376,"低合金中板",24,56.9065,11,"2018-05-23 17:11:17","2018-05-23 17:12:06"
"CKW20180523080",250,3109,"热卷",1,20.1285,11,"2018-05-23 17:12:31","2018-05-23 17:12:31"
"CK20180523877",200,33419,"矩形坯",36,55.79,11,"2018-05-23 17:13:14","2018-05-23 17:13:14"
"CK20180523879",194,3109,"热卷",3,61.0925,11,"2018-05-23 17:13:52","2018-05-23 17:13:52"
"CK20180523878",502,33419,"矩形坯",36,55.79,11,"2018-05-23 17:14:19","2018-05-23 17:14:40"
"CKW20180523081",193,3109,"热卷",1,20.384,11,"2018-05-23 17:17:20","2018-05-23 17:17:20"
"CK20180523883",297,3115,"冷卷",1,3.731,11,"2018-05-23 17:17:35","2018-05-23 17:17:35"
"CK20180523885",273,3115,"冷卷",1,6.328,11,"2018-05-23 17:18:03","2018-05-23 17:18:03"
"CK20180523884",1212,376,"低合金中板",4,11.2189,11,"2018-05-23 17:17:46","2018-05-23 17:18:18"
"CK20180523886",242,372,"普碳中板",18,38.7674,11,"2018-05-23 17:19:47","2018-05-23 17:20:12"
"CK20180523889",433,372,"普碳中板",9,10.2522,11,"2018-05-23 17:21:20","2018-05-23 17:21:40"
"CKW20180523082",273,3120,"酸洗卷",1,4.361,11,"2018-05-23 17:21:54","2018-05-23 17:21:54"
"CK20180523890",2420,33386,"普碳中厚板",2,14.7749,11,"2018-05-23 17:21:50","2018-05-23 17:22:09"
"CK20180523895",216,3105,"低合金卷",1,20.398,11,"2018-05-23 17:22:47","2018-05-23 17:22:47"
"CK20180523894",2221,372,"普碳中板",1,1.3489,11,"2018-05-23 17:23:27","2018-05-23 17:23:49"
"CKW20180523083",972,3115,"冷卷",1,4.109,11,"2018-05-23 17:24:12","2018-05-23 17:24:12"
"CK20180523896",427,376,"低合金中板",1,8.3776,11,"2018-05-23 17:24:27","2018-05-23 17:24:53"
"CK20180523814",1400,3109,"热卷",3,62.818,11,"2018-05-23 16:33:58","2018-05-23 17:25:23"
"CK20180523902",1400,33419,"矩形坯",40,57.4217,11,"2018-05-23 17:25:44","2018-05-23 17:25:44"
"CKW20180523084",250,3115,"冷卷",1,6.328,11,"2018-05-23 17:27:21","2018-05-23 17:27:21"
"CK20180523905",502,33419,"矩形坯",40,57.4217,11,"2018-05-23 17:27:12","2018-05-23 17:27:33"
"CK20180523907",2144,394,"大梁卷",3,60.697,11,"2018-05-23 17:27:46","2018-05-23 17:27:46"
"CK20180523863",1913,3119,"镀锌卷",13,56.7805,11,"2018-05-23 17:04:16","2018-05-23 17:28:52"
"CK20180523964",1400,3115,"冷卷",33,136.626,11,"2018-05-23 17:30:18","2018-05-23 17:30:18"
"CK20180523964",1400,3114,"冷板",2,7.574,11,"2018-05-23 17:30:18","2018-05-23 17:30:18"
"CK20180523916",2331,3128,"螺纹钢",11,21.2695,11,"2018-05-23 17:31:07","2018-05-23 17:32:05"
"CK20180523835",2454,3119,"镀锌卷",10,53.767,11,"2018-05-23 16:46:09","2018-05-23 17:34:33"
"CK20180523918",192,3120,"酸洗卷",1,6.223,11,"2018-05-23 17:34:43","2018-05-23 17:34:43"
"CK20180523906",525,3115,"冷卷",1,8.2985,11,"2018-05-23 17:28:02","2018-05-23 17:36:56"
"CK20180523899",1833,3115,"冷卷",1,9.233,11,"2018-05-23 17:25:45","2018-05-23 17:37:37"
"CKW20180523085",1061,33401,"车轮钢卷",2,24.535,11,"2018-05-23 17:38:04","2018-05-23 17:38:04"
"CKW20180523086",194,3109,"热卷",1,19.929,11,"2018-05-23 17:38:32","2018-05-23 17:38:32"
"CKW20180523087",1833,3115,"冷卷",1,8.33,11,"2018-05-23 17:39:23","2018-05-23 17:39:23"
"CKW20180523088",250,3115,"冷卷",1,2.947,11,"2018-05-23 17:41:38","2018-05-23 17:41:38"
"CK20180523929",2229,3128,"螺纹钢",22,39.186,11,"2018-05-23 17:40:28","2018-05-23 17:43:34"
"CKW20180523089",270,3115,"冷卷",1,3.794,11,"2018-05-23 17:43:53","2018-05-23 17:43:53"
"CKW20180523090",972,3115,"冷卷",3,10.073,11,"2018-05-23 17:44:16","2018-05-23 17:44:16"
"CK20180523934",967,33330,"热轧带钢",14,39.886,11,"2018-05-23 17:44:32","2018-05-23 17:44:50"
"CK20180523920",948,3109,"热卷",1,20.4435,11,"2018-05-23 17:40:25","2018-05-23 17:47:39"
"CK20180523818",1668,3109,"热卷",1,20.7956,11,"2018-05-23 16:34:32","2018-05-23 17:48:03"
"CK20180523872",1668,3109,"热卷",1,20.2895,11,"2018-05-23 17:12:09","2018-05-23 17:48:23"
"CK20180523943",1621,372,"普碳中板",6,19.1961,11,"2018-05-23 17:49:45","2018-05-23 17:49:45"
"CKW20180523091",1734,394,"大梁卷",1,20.195,11,"2018-05-23 17:50:00","2018-05-23 17:50:00"
"CK20180523941",471,3114,"冷板",5,19.292,11,"2018-05-23 17:51:11","2018-05-23 17:51:32"
"CK20180523942",591,3114,"冷板",1,4.018,11,"2018-05-23 17:52:06","2018-05-23 17:52:24"
"CK20180523944",297,3115,"冷卷",1,6.783,11,"2018-05-23 17:54:31","2018-05-23 17:54:31"
"CK20180523945",194,3105,"低合金卷",2,40.229,11,"2018-05-23 17:56:00","2018-05-23 17:56:00"
"CKW20180523092",2403,33320,"镀铝锌卷",3,17.472,11,"2018-05-23 17:57:00","2018-05-23 17:57:00"
"CK20180523946",194,3105,"低合金卷",5,35.973,11,"2018-05-23 17:57:07","2018-05-23 17:57:07"
"CK20180523926",2049,3105,"低合金卷",1,15.421,11,"2018-05-23 17:42:07","2018-05-23 17:59:08"
"CK20180523950",2229,3138,"硬线",25,34.867,11,"2018-05-23 18:03:38","2018-05-23 18:04:38"
"CKW20180523093",2403,33320,"镀铝锌卷",7,22.337,11,"2018-05-23 18:05:27","2018-05-23 18:05:27"
"CK20180523951",972,3114,"冷板",4,14.119,11,"2018-05-23 18:06:39","2018-05-23 18:06:58"
"CK20180523952",292,3105,"低合金卷",1,7.147,11,"2018-05-23 18:07:54","2018-05-23 18:07:54"
"CK20180523952",292,3109,"热卷",1,14.574,11,"2018-05-23 18:07:54","2018-05-23 18:07:54"
"CK20180523953",2694,3109,"热卷",10,202.1292,11,"2018-05-23 18:09:13","2018-05-23 18:09:13"
"CK20180523954",2694,3109,"热卷",1,20.307,11,"2018-05-23 18:10:44","2018-05-23 18:10:44"
"CK20180523955",1632,323,"无缝管",43,24.7555,11,"2018-05-23 18:11:44","2018-05-23 18:12:26"
"CKW20180523094",2403,33320,"镀铝锌卷",10,50.855,11,"2018-05-23 18:14:51","2018-05-23 18:14:51"
"CK20180523962",2462,33527,"盘圆",29,39.466,11,"2018-05-23 18:15:52","2018-05-23 18:15:52"
"CK20180523965",2462,36,"盘螺",89,119,11,"2018-05-23 18:16:56","2018-05-23 18:16:56"
"CK20180523965",2462,3128,"螺纹钢",35,70,11,"2018-05-23 18:16:56","2018-05-23 18:16:56"
"CKW20180523095",194,3105,"低合金卷",2,15.176,11,"2018-05-23 18:22:21","2018-05-23 18:22:21"
"CKW20180523095",273,3105,"低合金卷",1,18.396,11,"2018-05-23 18:22:21","2018-05-23 18:22:21"
"CK20180523967",1491,33320,"镀铝锌卷",6,38.906,11,"2018-05-23 18:22:22","2018-05-23 18:22:22"
"CK20180523966",775,376,"低合金中板",11,30.8959,11,"2018-05-23 18:22:17","2018-05-23 18:22:38"
"CKW20180523096",541,3105,"低合金卷",2,14.161,11,"2018-05-23 18:23:12","2018-05-23 18:23:12"
"CKW20180523097",194,3105,"低合金卷",1,20.5205,11,"2018-05-23 18:23:36","2018-05-23 18:23:36"
"CKW20180523097",273,3105,"低合金卷",2,35.924,11,"2018-05-23 18:23:36","2018-05-23 18:23:36"
"CK20180523968",169,3105,"低合金卷",1,20.3945,11,"2018-05-23 18:23:37","2018-05-23 18:23:37"
"CK20180523972",169,3115,"冷卷",4,22.267,11,"2018-05-23 18:24:43","2018-05-23 18:24:43"
"CKW20180523099",1774,33320,"镀铝锌卷",6,38.906,11,"2018-05-23 18:24:54","2018-05-23 18:24:54"
"CK20180523971",1400,33398,"方钢",40,58.436,11,"2018-05-23 18:24:45","2018-05-23 18:25:02"
"CK20180523973",169,3115,"冷卷",3,11.886,11,"2018-05-23 18:25:21","2018-05-23 18:25:21"
"CK20180523974",216,3105,"低合金卷",1,20.3945,11,"2018-05-23 18:26:08","2018-05-23 18:26:08"
"CK20180523975",242,372,"普碳中板",2,11.3393,11,"2018-05-23 18:26:54","2018-05-23 18:27:13"
"CK20180523975",242,376,"低合金中板",2,16.3562,11,"2018-05-23 18:26:54","2018-05-23 18:27:13"
"CKW20180523101",194,3105,"低合金卷",1,7.98,11,"2018-05-23 18:28:08","2018-05-23 18:28:08"
"CK20180523976",1400,3115,"冷卷",1,4.291,11,"2018-05-23 18:28:48","2018-05-23 18:28:48"
"CK20180523983",967,33330,"热轧带钢",15,42.7,11,"2018-05-23 18:37:28","2018-05-23 18:37:47"
"CK20180523984",1400,3109,"热卷",1,20.125,11,"2018-05-23 18:38:11","2018-05-23 18:38:11"
"CK20180523987",1400,3105,"低合金卷",10,204.1165,11,"2018-05-23 18:39:20","2018-05-23 18:39:20"
"CK20180523989",200,33419,"矩形坯",36,55.188,11,"2018-05-23 18:41:05","2018-05-23 18:41:05"
"CK20180523988",952,316,"H型钢",4,12.089,11,"2018-05-23 18:41:30","2018-05-23 18:41:30"
"CK20180523991",1400,376,"低合金中板",11,40.2122,11,"2018-05-23 18:42:23","2018-05-23 18:42:23"
"CK20180523990",502,33419,"矩形坯",36,55.188,11,"2018-05-23 18:42:30","2018-05-23 18:42:55"
"CK20180523992",1400,376,"低合金中板",11,24.7177,11,"2018-05-23 18:43:56","2018-05-23 18:43:56"
"CK20180523986",250,3115,"冷卷",1,6.783,11,"2018-05-23 18:39:11","2018-05-23 18:44:29"
"CK20180523994",2462,36,"盘螺",26,35,11,"2018-05-23 18:44:53","2018-05-23 18:44:53"
"CK20180523979",344,379,"花纹卷",1,15.351,11,"2018-05-23 18:31:33","2018-05-23 18:47:32"
"CK20180523995",2450,3138,"硬线",6,8.337,11,"2018-05-23 18:47:04","2018-05-23 18:47:36"
"CK20180523997",961,3109,"热卷",1,20.202,11,"2018-05-23 18:49:13","2018-05-23 18:49:13"
"CK20180523996",2476,3128,"螺纹钢",7,10.668,11,"2018-05-23 18:49:01","2018-05-23 18:49:39"
"CK201805231002",2275,3115,"冷卷",2,10.745,11,"2018-05-23 18:51:37","2018-05-23 18:51:37"
"CK20180523982",1400,33330,"热轧带钢",6,21.896,11,"2018-05-23 18:33:42","2018-05-23 18:52:00"
"CK20180523981",1400,33330,"热轧带钢",6,21.819,11,"2018-05-23 18:33:19","2018-05-23 18:52:20"
"CK20180523882",1400,3109,"热卷",1,22.9775,11,"2018-05-23 17:17:36","2018-05-23 18:52:41"
"CK201805231003",802,33320,"镀铝锌卷",3,19.068,11,"2018-05-23 18:54:35","2018-05-23 18:55:00"
"CK201805231007",192,3115,"冷卷",1,4.76,11,"2018-05-23 18:58:15","2018-05-23 18:58:15"
"CKW20180523102",1241,33320,"镀铝锌卷",2,7.476,11,"2018-05-23 18:58:40","2018-05-23 18:58:40"
"CK201805231008",2229,3128,"螺纹钢",22,43.2635,11,"2018-05-23 18:58:46","2018-05-23 18:59:08"
"CK201805231009",200,33419,"矩形坯",36,55.188,11,"2018-05-23 19:00:23","2018-05-23 19:00:23"
"CK201805231010",502,33419,"矩形坯",36,55.188,11,"2018-05-23 19:01:29","2018-05-23 19:01:48"
"CK201805231013",627,372,"普碳中板",1,7.7007,11,"2018-05-23 19:04:50","2018-05-23 19:05:10"
"CK201805231015",433,372,"普碳中板",2,13.9986,11,"2018-05-23 19:05:34","2018-05-23 19:05:53"
"CK201805231016",273,3115,"冷卷",1,5.236,11,"2018-05-23 19:05:44","2018-05-23 19:06:03"
"CK201805231019",1588,3115,"冷卷",9,43.813,11,"2018-05-23 19:06:11","2018-05-23 19:11:38"
"CK201805231029",1474,376,"低合金中板",35,82.803,11,"2018-05-23 19:12:58","2018-05-23 19:12:58"
"CK20180523949",1400,3109,"热卷",6,56.441,11,"2018-05-23 18:00:28","2018-05-23 19:13:03"
"CK201805231026",1400,3109,"热卷",1,7.756,11,"2018-05-23 19:13:26","2018-05-23 19:13:54"
"CK201805231027",200,33419,"矩形坯",36,55.188,11,"2018-05-23 19:16:17","2018-05-23 19:16:17"
"CK20180523977",2454,3119,"镀锌卷",6,29.715,11,"2018-05-23 18:29:42","2018-05-23 19:17:28"
"CK201805231006",2454,3119,"镀锌卷",2,11.977,11,"2018-05-23 18:57:30","2018-05-23 19:17:37"
"CK201805231028",502,33419,"矩形坯",36,55.188,11,"2018-05-23 19:17:22","2018-05-23 19:17:46"
"CK201805231004",2454,3119,"镀锌卷",2,8.617,11,"2018-05-23 18:56:29","2018-05-23 19:17:47"
"CK201805231030",2560,3138,"硬线",15,20.818,11,"2018-05-23 19:18:09","2018-05-23 19:19:14"
"CK201805231033",297,3115,"冷卷",3,11.543,11,"2018-05-23 19:22:50","2018-05-23 19:22:50"
"CK201805231034",1737,376,"低合金中板",39,70.4102,11,"2018-05-23 19:25:55","2018-05-23 19:26:58"
"CK201805231039",961,3109,"热卷",4,80.836,11,"2018-05-23 19:30:39","2018-05-23 19:30:39"
"CKW20180523103",1957,3115,"冷卷",1,5.446,11,"2018-05-23 19:31:38","2018-05-23 19:31:38"
"CK201805231041",961,3109,"热卷",5,101.0352,11,"2018-05-23 19:32:26","2018-05-23 19:32:26"
"CK201805231047",2213,316,"H型钢",4,12.089,11,"2018-05-23 19:36:58","2018-05-23 19:37:20"
"CKW20180523104",344,3115,"冷卷",1,3.731,11,"2018-05-23 19:38:56","2018-05-23 19:38:56"
"CK201805231025",1476,3109,"热卷",1,8.6275,11,"2018-05-23 19:13:28","2018-05-23 19:40:19"
"CK201805231057",2331,3128,"螺纹钢",1,1.4455,11,"2018-05-23 19:39:52","2018-05-23 19:40:37"
"CK201805231005",1621,3105,"低合金卷",2,38.892,11,"2018-05-23 18:57:15","2018-05-23 19:41:29"
"CK201805231058",2476,3128,"螺纹钢",1,1.512,11,"2018-05-23 19:42:39","2018-05-23 19:43:14"
"CK201805231059",2560,3138,"硬线",11,15.2495,11,"2018-05-23 19:42:18","2018-05-23 19:43:17"
"CK201805231065",297,3115,"冷卷",3,19.523,11,"2018-05-23 19:50:47","2018-05-23 19:50:47"
"CK201805231066",2229,3128,"螺纹钢",7,13.7935,11,"2018-05-23 19:51:53","2018-05-23 19:53:01"
"CK201805231072",961,3109,"热卷",1,20.363,11,"2018-05-23 19:56:16","2018-05-23 19:56:16"
"CK201805231074",344,3109,"热卷",1,20.363,11,"2018-05-23 19:57:50","2018-05-23 19:58:21"
"CKW20180523105",1668,3109,"热卷",1,16.779,11,"2018-05-23 19:58:56","2018-05-23 19:58:56"
"CK201805231078",1212,372,"普碳中板",4,14.5978,11,"2018-05-23 20:01:28","2018-05-23 20:01:48"
"CK201805231079",1212,372,"普碳中板",7,18.9679,11,"2018-05-23 20:01:50","2018-05-23 20:02:11"
"CKW20180523106",1668,3109,"热卷",1,9.5795,11,"2018-05-23 20:02:11","2018-05-23 20:02:11"
"CK201805231081",1212,372,"普碳中板",1,1.5519,11,"2018-05-23 20:02:21","2018-05-23 20:02:40"
"CK201805231084",775,376,"低合金中板",1,2.9015,11,"2018-05-23 20:03:29","2018-05-23 20:03:53"
"CK201805231086",433,372,"普碳中板",3,8.3048,11,"2018-05-23 20:04:32","2018-05-23 20:04:52"
"CK201805231064",194,3109,"热卷",1,20.0368,11,"2018-05-23 19:51:03","2018-05-23 20:04:53"
"CK201805231056",194,3109,"热卷",1,20.468,11,"2018-05-23 19:40:08","2018-05-23 20:05:11"
"CK201805231062",948,3109,"热卷",1,20.125,11,"2018-05-23 19:45:13","2018-05-23 20:05:28"
"CK201805231061",381,3105,"低合金卷",1,14.329,11,"2018-05-23 19:44:49","2018-05-23 20:06:01"
"CK201805231001",250,3115,"冷卷",1,6.538,11,"2018-05-23 18:52:18","2018-05-23 20:06:58"
"CK201805231087",433,376,"低合金中板",1,2.8588,11,"2018-05-23 20:06:33","2018-05-23 20:06:58"
"CK201805231000",177,3115,"冷卷",2,11.06,11,"2018-05-23 18:51:12","2018-05-23 20:07:29"
"CK201805231076",972,3115,"冷卷",4,20.16,11,"2018-05-23 19:59:18","2018-05-23 20:07:51"
"CK201805231020",972,3115,"冷卷",1,4.872,11,"2018-05-23 19:06:45","2018-05-23 20:08:09"
"CK201805231080",1957,3115,"冷卷",2,7.462,11,"2018-05-23 20:02:14","2018-05-23 20:10:37"
"CK201805231091",2412,36,"盘螺",17,23.121,11,"2018-05-23 20:11:47","2018-05-23 20:12:51"
"CK201805231095",2229,3138,"硬线",32,44.709,11,"2018-05-23 20:16:50","2018-05-23 20:17:13"
"CK201805231098",2229,3128,"螺纹钢",13,25.4905,11,"2018-05-23 20:16:43","2018-05-23 20:18:01"
"CK201805231101",1491,33320,"镀铝锌卷",9,60.319,11,"2018-05-23 20:19:26","2018-05-23 20:19:26"
"CK201805231075",250,3115,"冷卷",2,7.742,11,"2018-05-23 19:58:36","2018-05-23 20:20:12"
"CK201805231085",250,3115,"冷卷",1,3.801,11,"2018-05-23 20:04:11","2018-05-23 20:20:24"
"CK201805231088",1476,3109,"热卷",1,9.5795,11,"2018-05-23 20:06:58","2018-05-23 20:22:25"
"CK20180523724",273,3109,"热卷",2,18.97,11,"2018-05-23 15:32:52","2018-05-23 20:23:13"
"CK20180523694",273,3109,"热卷",1,11.004,11,"2018-05-23 15:10:13","2018-05-23 20:23:34"
"CK201805231054",1294,3115,"冷卷",1,3.71,11,"2018-05-23 19:39:05","2018-05-23 20:32:02"
"CK201805231102",591,3115,"冷卷",2,7.525,11,"2018-05-23 20:24:15","2018-05-23 20:32:31"
"CK201805231114",2206,316,"H型钢",1,0.5222,11,"2018-05-23 20:32:41","2018-05-23 20:32:49"
"CK201805231117",2229,36,"盘螺",11,14.6615,11,"2018-05-23 20:31:40","2018-05-23 20:34:21"
"CK201805231117",2229,3128,"螺纹钢",7,13.839,11,"2018-05-23 20:31:40","2018-05-23 20:34:21"
"CK201805231073",2164,3115,"冷卷",1,5.761,11,"2018-05-23 19:57:51","2018-05-23 20:34:32"
"CK201805231111",1589,3109,"热卷",3,54.103,11,"2018-05-23 20:30:50","2018-05-23 20:35:53"
"CK201805231103",591,3115,"冷卷",1,4.956,11,"2018-05-23 20:26:55","2018-05-23 20:37:04"
"CK201805231128",403,318,"连铸方坯",4,20.5646,11,"2018-05-23 20:46:56","2018-05-23 20:47:19"
"CK201805231131",802,33320,"镀铝锌卷",2,14.385,11,"2018-05-23 20:47:58","2018-05-23 20:48:24"
"CK201805231132",802,33320,"镀铝锌卷",2,11.921,11,"2018-05-23 20:49:24","2018-05-23 20:49:45"
"CK201805231121",192,3115,"冷卷",1,3.584,11,"2018-05-23 20:40:36","2018-05-23 20:50:32"
"CK201805231135",427,3114,"冷板",1,3.808,11,"2018-05-23 20:51:06","2018-05-23 20:51:27"
"CK201805231142",2560,3138,"硬线",6,8.2705,11,"2018-05-23 20:53:36","2018-05-23 20:54:09"
"CK201805231143",200,33419,"矩形坯",32,49.056,11,"2018-05-23 20:54:22","2018-05-23 20:54:22"
"CK201805231144",502,33419,"矩形坯",32,49.056,11,"2018-05-23 20:56:01","2018-05-23 20:56:23"
"CK201805231149",1212,372,"普碳中板",9,16.758,11,"2018-05-23 21:02:32","2018-05-23 21:02:53"
"CK201805231152",250,372,"普碳中板",2,4.1496,11,"2018-05-23 21:03:17","2018-05-23 21:03:37"
"CK201805231155",2213,316,"H型钢",6,14.6216,11,"2018-05-23 21:07:23","2018-05-23 21:07:50"
"CK201805231120",591,3115,"冷卷",1,4.886,11,"2018-05-23 20:37:11","2018-05-23 21:08:47"
"CK201805231094",1551,3115,"冷卷",2,9.87,11,"2018-05-23 20:15:04","2018-05-23 21:09:03"
"CK201805231158",2880,3138,"硬线",17,23.485,11,"2018-05-23 21:14:01","2018-05-23 21:15:04"
"CK201805231166",1852,323,"无缝管",65,20.3469,11,"2018-05-23 21:28:40","2018-05-23 21:29:07"
"CK201805231172",591,3115,"冷卷",1,3.948,11,"2018-05-23 21:30:57","2018-05-23 21:30:57"
"CK201805231169",2242,3109,"热卷",4,48.72,11,"2018-05-23 21:30:51","2018-05-23 21:31:14"
"CK201805231173",1400,3115,"冷卷",1,3.948,11,"2018-05-23 21:31:31","2018-05-23 21:31:31"
"CK201805231174",1690,3108,"容器板",4,15.379,11,"2018-05-23 21:33:07","2018-05-23 21:33:36"
"CK201805231176",627,3138,"硬线",12,17.3341,11,"2018-05-23 21:34:33","2018-05-23 21:35:08"
"CK201805231182",2153,3114,"冷板",1,3.675,11,"2018-05-23 21:40:01","2018-05-23 21:40:20"
"CK201805231181",627,3138,"硬线",19,27.4526,11,"2018-05-23 21:39:49","2018-05-23 21:40:30"
"CK201805231183",2275,3114,"冷板",2,4.2154,11,"2018-05-23 21:40:57","2018-05-23 21:41:18"
"CK201805231194",2489,323,"无缝管",15,24.8346,11,"2018-05-23 21:45:20","2018-05-23 21:45:40"
"CK201805231186",1588,3115,"冷卷",5,23.548,11,"2018-05-23 21:42:24","2018-05-23 21:45:54"
"CK201805231150",1588,3115,"冷卷",6,29.498,11,"2018-05-23 21:02:45","2018-05-23 21:46:10"
"CK201805231195",2609,376,"低合金中板",7,12.1135,11,"2018-05-23 21:45:56","2018-05-23 21:46:20"
"CK201805231197",2229,3128,"螺纹钢",2,3.3915,11,"2018-05-23 21:48:57","2018-05-23 21:49:36"
"CK201805231197",2229,33527,"盘圆",1,1.3685,11,"2018-05-23 21:48:57","2018-05-23 21:49:36"
"CK201805231198",2229,3128,"螺纹钢",5,8.386,11,"2018-05-23 21:49:41","2018-05-23 21:50:13"
"CK201805231210",200,33419,"矩形坯",38,58.254,11,"2018-05-23 21:56:54","2018-05-23 21:56:54"
"CK201805231211",502,33419,"矩形坯",38,58.254,11,"2018-05-23 21:58:02","2018-05-23 21:58:25"
"CK201805231214",1737,376,"低合金中板",40,71.3195,11,"2018-05-23 21:58:39","2018-05-23 21:59:40"
"CK201805231215",2229,3128,"螺纹钢",12,23.751,11,"2018-05-23 22:01:57","2018-05-23 22:02:47"
"CK201805231216",2229,36,"盘螺",13,17.43,11,"2018-05-23 22:03:18","2018-05-23 22:04:06"
"CK201805231219",972,3114,"冷板",1,3.122,11,"2018-05-23 22:04:05","2018-05-23 22:04:28"
"CK201805231222",972,3114,"冷板",1,3.85,11,"2018-05-23 22:06:13","2018-05-23 22:06:37"
"CK201805231223",972,3114,"冷板",1,3.794,11,"2018-05-23 22:06:44","2018-05-23 22:07:08"
"CK20180523718",2138,3109,"热卷",1,15.533,11,"2018-05-23 15:28:13","2018-05-23 22:08:17"
"CK201805231199",471,3115,"冷卷",1,5.481,11,"2018-05-23 21:51:34","2018-05-23 22:09:12"
"CK201805231162",471,3115,"冷卷",2,10.808,11,"2018-05-23 21:23:36","2018-05-23 22:09:45"
"CK201805231165",364,3115,"冷卷",4,14,11,"2018-05-23 21:28:41","2018-05-23 22:11:22"
"CK201805231231",1400,33419,"矩形坯",40,57.267,11,"2018-05-23 22:12:21","2018-05-23 22:12:21"
"CK201805231230",959,372,"普碳中板",5,13.5387,11,"2018-05-23 22:12:51","2018-05-23 22:13:11"
"CK201805231234",502,33419,"矩形坯",40,57.267,11,"2018-05-23 22:14:12","2018-05-23 22:14:36"
"CK201805231238",972,3115,"冷卷",2,8.169,11,"2018-05-23 22:21:12","2018-05-23 22:22:06"
"CK201805231239",1400,33398,"方钢",38,54.2584,11,"2018-05-23 22:23:03","2018-05-23 22:23:24"
"CK201805231240",471,3114,"冷板",1,3.815,11,"2018-05-23 22:23:53","2018-05-23 22:24:15"
"CK201805231245",2450,3138,"硬线",5,6.93,11,"2018-05-23 22:25:10","2018-05-23 22:25:58"
"CK201805231237",292,3109,"热卷",2,10.332,11,"2018-05-23 22:17:52","2018-05-23 22:26:49"
"CK201805231251",1400,3128,"螺纹钢",18,33.677,11,"2018-05-23 22:28:39","2018-05-23 22:29:04"
"CK201805231254",972,3115,"冷卷",2,7.301,11,"2018-05-23 22:33:20","2018-05-23 22:40:30"
"CK201805231279",959,372,"普碳中板",2,7.6167,11,"2018-05-23 22:53:37","2018-05-23 22:53:58"
"CK201805231280",627,376,"低合金中板",4,7.8876,11,"2018-05-23 22:56:14","2018-05-23 22:56:34"
"CK201805231281",1761,376,"低合金中板",7,13.8369,11,"2018-05-23 22:57:10","2018-05-23 22:57:38"
"CK201805231282",2476,3128,"螺纹钢",14,21.224,11,"2018-05-23 22:58:20","2018-05-23 22:59:10"
"CK201805231270",2242,3109,"热卷",5,63.056,11,"2018-05-23 22:42:22","2018-05-23 22:59:26"
"CKW20180523107",1774,33320,"镀铝锌卷",2,13.328,11,"2018-05-23 23:01:33","2018-05-23 23:01:33"
"CK201805231284",1400,33419,"矩形坯",40,57.3531,11,"2018-05-23 23:02:28","2018-05-23 23:02:28"
"CK201805231285",502,33419,"矩形坯",40,57.3531,11,"2018-05-23 23:03:49","2018-05-23 23:04:11"
"CK201805231283",2242,3109,"热卷",5,61.614,11,"2018-05-23 23:02:51","2018-05-23 23:10:40"
