"r2014","r2015","r2016","r2017","r2018","r2019","r2020","r2021","r2022"
"RK20180304446",502,33419,"矩形坯",32,49.2681,2,"2018-03-04 20:50:24","2018-03-04 20:50:24"
"RK20180304451",502,33419,"矩形坯",36,55.3623,2,"2018-03-04 21:33:36","2018-03-04 21:33:36"
"RK20180304455",501,3138,"硬线",28,39.9,2,"2018-03-04 22:01:35","2018-03-04 22:01:35"
"RK20180304456",501,3138,"硬线",28,39.9,2,"2018-03-04 22:02:53","2018-03-04 22:02:53"
"RK20180304458",501,3128,"螺纹钢",23,35,2,"2018-03-04 22:06:21","2018-03-04 22:06:21"
"RK20180304459",501,3128,"螺纹钢",23,42,2,"2018-03-04 22:07:26","2018-03-04 22:07:26"
"RK20180304469",502,33419,"矩形坯",36,56.4277,2,"2018-03-04 22:37:53","2018-03-04 22:37:53"
"RK20180304478",200,33419,"矩形坯",30,46.256,2,"2018-03-04 23:21:16","2018-03-04 23:21:16"
"RK20180304479",200,33419,"矩形坯",26,40.502,2,"2018-03-04 23:21:56","2018-03-04 23:21:56"
"RK20180304480",200,33419,"矩形坯",26,40.46,2,"2018-03-04 23:22:25","2018-03-04 23:22:25"
"RK20180304481",200,33419,"矩形坯",26,40.278,2,"2018-03-04 23:22:59","2018-03-04 23:22:59"
"RK20180304482",200,33419,"矩形坯",26,40.418,2,"2018-03-04 23:23:26","2018-03-04 23:23:26"
"RK20180304483",200,33419,"矩形坯",30,46.41,2,"2018-03-04 23:24:10","2018-03-04 23:24:10"
"RK20180304484",200,33419,"矩形坯",30,46.312,2,"2018-03-04 23:24:40","2018-03-04 23:24:40"
"RK20180304485",200,33419,"矩形坯",26,40.32,2,"2018-03-04 23:25:08","2018-03-04 23:25:08"
"RK20180304486",200,33419,"矩形坯",26,40.18,2,"2018-03-04 23:26:20","2018-03-04 23:26:20"
"RK20180304487",200,33419,"矩形坯",30,46.522,2,"2018-03-04 23:26:56","2018-03-04 23:26:56"
"RK20180304488",200,33419,"矩形坯",30,46.41,2,"2018-03-04 23:27:47","2018-03-04 23:27:47"
"RK20180304489",200,33419,"矩形坯",30,46.312,2,"2018-03-04 23:28:25","2018-03-04 23:28:25"
"RK20180304490",200,33419,"矩形坯",26,39.97,2,"2018-03-04 23:29:13","2018-03-04 23:29:13"
"RK20180305006",502,33419,"矩形坯",36,56.4543,2,"2018-03-05 00:27:11","2018-03-05 00:27:11"
"RK20180220017",1161,3109,"热卷",2,40.936,2,"2018-03-05 00:59:36","2018-03-05 00:59:36"
"RK20180303396",292,3105,"低合金卷",1,20.034,2,"2018-03-05 01:01:13","2018-03-05 01:01:13"
"RK20180303254",1400,3109,"热卷",1,20.482,2,"2018-03-05 01:02:26","2018-03-05 01:02:26"
"RK20180303365",973,3115,"冷卷",3,14.686,2,"2018-03-05 01:02:30","2018-03-05 01:02:30"
"RK20180303393",1542,3105,"低合金卷",1,20.027,2,"2018-03-05 01:03:50","2018-03-05 01:03:50"
"RK20180303271",1400,3115,"冷卷",3,13.783,2,"2018-03-05 01:04:47","2018-03-05 01:04:47"
"RK20180304180",1400,3109,"热卷",2,41.734,2,"2018-03-05 01:04:57","2018-03-05 01:04:57"
"RK20180303370",216,3109,"热卷",1,20.8565,2,"2018-03-05 01:05:09","2018-03-05 01:05:09"
"RK20180305012",1699,3115,"冷卷",1,7.931,2,"2018-03-05 01:05:34","2018-03-05 01:05:34"
"RK20180303265",1400,3109,"热卷",2,41.2195,2,"2018-03-05 01:07:12","2018-03-05 01:07:12"
"RK20180304232",169,3109,"热卷",2,41.6465,2,"2018-03-05 01:08:21","2018-03-05 01:08:21"
"RK20180304219",169,3109,"热卷",2,41.09,2,"2018-03-05 01:11:00","2018-03-05 01:11:00"
"RK20180304224",169,3109,"热卷",2,41.699,2,"2018-03-05 01:13:13","2018-03-05 01:13:13"
"RK20180303274",972,3115,"冷卷",7,32.991,2,"2018-03-05 01:13:33","2018-03-05 01:13:33"
"RK20180305014",1699,3115,"冷卷",1,5.124,2,"2018-03-05 01:14:29","2018-03-05 01:14:29"
"RK20180304267",1588,3115,"冷卷",1,5.593,2,"2018-03-05 01:15:16","2018-03-05 01:15:16"
"RK20180303342",169,3109,"热卷",4,30.996,2,"2018-03-05 01:15:48","2018-03-05 01:15:48"
"RK20180304255",973,3115,"冷卷",5,27.825,2,"2018-03-05 01:17:43","2018-03-05 01:17:43"
"RK20180303310",2397,3120,"酸洗卷",3,17.43,2,"2018-03-05 01:24:54","2018-03-05 01:24:54"
"RK20180304254",973,3115,"冷卷",2,11.179,2,"2018-03-05 01:25:43","2018-03-05 01:25:43"
"RK20180304187",972,3115,"冷卷",1,4.137,2,"2018-03-05 01:26:44","2018-03-05 01:26:44"
"RK20180303260",1400,3115,"冷卷",2,9.912,2,"2018-03-05 01:28:02","2018-03-05 01:28:02"
"RK20180303260",1400,3120,"酸洗卷",2,16.555,2,"2018-03-05 01:28:02","2018-03-05 01:28:02"
"RK20180304166",1161,3120,"酸洗卷",1,4.578,2,"2018-03-05 01:32:22","2018-03-05 01:32:22"
"RK20180304161",2494,3115,"冷卷",1,9.464,2,"2018-03-05 01:33:37","2018-03-05 01:33:37"
"RK20180304257",973,3115,"冷卷",5,21.693,2,"2018-03-05 01:36:03","2018-03-05 01:36:03"
"RK20180304190",972,3115,"冷卷",1,4.879,2,"2018-03-05 01:37:15","2018-03-05 01:37:15"
"RK20180305038",501,3128,"螺纹钢",23,41.3,2,"2018-03-05 02:51:28","2018-03-05 02:51:28"
"RK20180305039",501,3128,"螺纹钢",23,42,2,"2018-03-05 02:52:40","2018-03-05 02:52:40"
"RK20180305040",501,3128,"螺纹钢",23,42,2,"2018-03-05 02:53:34","2018-03-05 02:53:34"
"RK20180305041",501,3128,"螺纹钢",23,41.3,2,"2018-03-05 02:54:19","2018-03-05 02:54:19"
"RK20180305042",501,3128,"螺纹钢",23,42,2,"2018-03-05 02:55:11","2018-03-05 02:55:11"
"RK20180305044",501,3128,"螺纹钢",23,42,2,"2018-03-05 02:57:40","2018-03-05 02:57:40"
"RK20180305048",501,3128,"螺纹钢",23,42,2,"2018-03-05 03:14:00","2018-03-05 03:14:00"
"RK20180305050",501,3128,"螺纹钢",23,42,2,"2018-03-05 03:15:02","2018-03-05 03:15:02"
"RK20180305051",501,3128,"螺纹钢",23,41.3,2,"2018-03-05 03:15:43","2018-03-05 03:15:43"
"RK20180305052",501,3128,"螺纹钢",23,41.3,2,"2018-03-05 03:16:26","2018-03-05 03:16:26"
"RK20180305053",501,3128,"螺纹钢",23,41.3,2,"2018-03-05 03:17:16","2018-03-05 03:17:16"
"RK20180305054",501,3128,"螺纹钢",23,42,2,"2018-03-05 03:18:03","2018-03-05 03:18:03"
"RK20180226400",2331,3128,"螺纹钢",26,46.4415,2,"2018-03-05 03:39:45","2018-03-05 03:39:45"
"RK20180304277",1542,379,"花纹卷",1,14.686,2,"2018-03-05 03:55:55","2018-03-05 03:55:55"
"RK20180304264",216,3105,"低合金卷",3,22.05,2,"2018-03-05 03:56:48","2018-03-05 03:56:48"
"RK20180304251",1583,3109,"热卷",1,12.404,2,"2018-03-05 03:57:01","2018-03-05 03:57:01"
"RK20180304194",194,3109,"热卷",2,30.534,2,"2018-03-05 03:57:57","2018-03-05 03:57:57"
"RK20180304273",2248,3109,"热卷",1,12.362,2,"2018-03-05 03:58:11","2018-03-05 03:58:11"
"RK20180304196",194,3105,"低合金卷",3,22.169,2,"2018-03-05 03:58:54","2018-03-05 03:58:54"
"RK20180304186",972,3115,"冷卷",1,3.885,2,"2018-03-05 04:01:10","2018-03-05 04:01:10"
"RK20180304282",292,3109,"热卷",1,12.88,2,"2018-03-05 04:01:10","2018-03-05 04:01:10"
"RK20180304265",216,3105,"低合金卷",2,15.26,2,"2018-03-05 04:02:13","2018-03-05 04:02:13"
"RK20180304276",1542,3109,"热卷",1,15.253,2,"2018-03-05 04:04:40","2018-03-05 04:04:40"
"RK20180304173",1400,3115,"冷卷",9,35.931,2,"2018-03-05 04:06:35","2018-03-05 04:06:35"
"RK20180304202",192,3109,"热卷",1,12.915,2,"2018-03-05 04:06:44","2018-03-05 04:06:44"
"RK20180305062",189,3109,"热卷",4,47.572,2,"2018-03-05 04:07:25","2018-03-05 04:07:25"
"RK20180304246",169,3105,"低合金卷",4,28.581,2,"2018-03-05 04:11:23","2018-03-05 04:11:23"
"RK20180304217",1571,3109,"热卷",3,45.934,2,"2018-03-05 04:11:23","2018-03-05 04:11:23"
"RK20180304246",169,3109,"热卷",2,13.818,2,"2018-03-05 04:11:23","2018-03-05 04:11:23"
"RK20180304239",169,3109,"热卷",2,30.373,2,"2018-03-05 04:13:08","2018-03-05 04:13:08"
"RK20180305066",189,3109,"热卷",2,25.053,2,"2018-03-05 04:13:53","2018-03-05 04:13:53"
"RK20180304241",169,3105,"低合金卷",4,30.163,2,"2018-03-05 04:14:29","2018-03-05 04:14:29"
"RK20180304247",169,3105,"低合金卷",4,30.716,2,"2018-03-05 04:18:20","2018-03-05 04:18:20"
"RK20180305067",189,3109,"热卷",3,35.441,2,"2018-03-05 04:18:29","2018-03-05 04:18:29"
"RK20180304162",662,3109,"热卷",2,30.359,2,"2018-03-05 04:21:03","2018-03-05 04:21:03"
"RK20180305069",189,3109,"热卷",1,12.782,2,"2018-03-05 04:21:55","2018-03-05 04:21:55"
"RK20180304286",297,3109,"热卷",1,12.229,2,"2018-03-05 04:22:03","2018-03-05 04:22:03"
"RK20180304293",297,3109,"热卷",1,15.218,2,"2018-03-05 04:29:13","2018-03-05 04:29:13"
"RK20180304198",194,3109,"热卷",1,14.644,2,"2018-03-05 04:30:22","2018-03-05 04:30:22"
"RK20180304226",169,3105,"低合金卷",4,29.61,2,"2018-03-05 04:30:36","2018-03-05 04:30:36"
"RK20180304226",169,3109,"热卷",2,10.906,2,"2018-03-05 04:30:36","2018-03-05 04:30:36"
"RK20180304249",1583,3109,"热卷",1,14.497,2,"2018-03-05 04:30:49","2018-03-05 04:30:49"
"RK20180304271",2248,3109,"热卷",1,12.257,2,"2018-03-05 04:31:39","2018-03-05 04:31:39"
"RK20180304163",662,3109,"热卷",1,13.755,2,"2018-03-05 04:32:38","2018-03-05 04:32:38"
"RK20180304272",2248,3109,"热卷",2,24.514,2,"2018-03-05 04:36:10","2018-03-05 04:36:10"
"RK20180304287",297,3109,"热卷",2,30.646,2,"2018-03-05 04:36:30","2018-03-05 04:36:30"
"RK20180304164",662,3109,"热卷",1,15.323,2,"2018-03-05 04:37:19","2018-03-05 04:37:19"
"RK20180304215",1571,3109,"热卷",2,23.254,2,"2018-03-05 04:37:59","2018-03-05 04:37:59"
"RK20180304289",297,3109,"热卷",1,13.755,2,"2018-03-05 04:38:28","2018-03-05 04:38:28"
"RK20180304216",1571,3109,"热卷",2,30.541,2,"2018-03-05 04:39:51","2018-03-05 04:39:51"
"RK20180304292",297,3109,"热卷",1,13.783,2,"2018-03-05 04:39:55","2018-03-05 04:39:55"
"RK20180305071",189,3109,"热卷",3,45.759,2,"2018-03-05 04:40:47","2018-03-05 04:40:47"
"RK20180304278",1542,3109,"热卷",1,14.112,2,"2018-03-05 04:40:53","2018-03-05 04:40:53"
"RK20180305072",189,3109,"热卷",2,29.099,2,"2018-03-05 04:43:34","2018-03-05 04:43:34"
"RK20180304261",760,379,"花纹卷",2,29.792,2,"2018-03-05 04:47:29","2018-03-05 04:47:29"
"RK20180304192",194,3109,"热卷",2,26.334,2,"2018-03-05 04:48:47","2018-03-05 04:48:47"
"RK20180304248",1583,3109,"热卷",1,12.894,2,"2018-03-05 04:49:42","2018-03-05 04:49:42"
"RK20180304263",216,3105,"低合金卷",5,39.123,2,"2018-03-05 04:55:01","2018-03-05 04:55:01"
"RK20180304193",194,3105,"低合金卷",1,7.609,2,"2018-03-05 04:56:09","2018-03-05 04:56:09"
"RK20180304280",1542,3109,"热卷",1,12.957,2,"2018-03-05 05:13:55","2018-03-05 05:13:55"
"RK20180304218",1571,3109,"热卷",1,13.293,2,"2018-03-05 05:15:02","2018-03-05 05:15:02"
"RK20180305082",502,33419,"矩形坯",34,52.29,2,"2018-03-05 06:41:04","2018-03-05 06:41:04"
"RK20180305083",502,33419,"矩形坯",2,3.08,2,"2018-03-05 06:42:02","2018-03-05 06:42:02"
"RK20180304227",169,3109,"热卷",3,45.297,2,"2018-03-05 07:23:37","2018-03-05 07:23:37"
"RK20180304231",169,3109,"热卷",3,45.794,2,"2018-03-05 07:26:04","2018-03-05 07:26:04"
"RK20180304240",169,3109,"热卷",4,29.932,2,"2018-03-05 07:28:33","2018-03-05 07:28:33"
"RK20180305085",502,33419,"矩形坯",36,55.4218,2,"2018-03-05 07:33:50","2018-03-05 07:33:50"
"RK20180305088",1474,33414,"低合金中厚板",9,37.9603,2,"2018-03-05 07:49:13","2018-03-05 07:49:13"
"RK20180305089",1400,376,"低合金中板",14,37.0356,2,"2018-03-05 07:51:22","2018-03-05 07:51:22"
"RK20180305091",502,33419,"矩形坯",36,56.1547,2,"2018-03-05 07:52:07","2018-03-05 07:52:07"
"RK20180305092",501,36,"盘螺",32,42,2,"2018-03-05 07:52:52","2018-03-05 07:52:52"
"RK20180305093",501,36,"盘螺",32,42,2,"2018-03-05 07:53:30","2018-03-05 07:53:30"
"RK20180305094",501,36,"盘螺",30,42,2,"2018-03-05 07:54:08","2018-03-05 07:54:08"
"RK20180305095",501,3128,"螺纹钢",23,41.3,2,"2018-03-05 07:54:45","2018-03-05 07:54:45"
"RK20180305096",501,3128,"螺纹钢",23,42,2,"2018-03-05 07:55:19","2018-03-05 07:55:19"
"RK20180305097",501,3128,"螺纹钢",23,42,2,"2018-03-05 07:55:47","2018-03-05 07:55:47"
"RK20180305098",501,36,"盘螺",30,42,2,"2018-03-05 07:56:20","2018-03-05 07:56:20"
"RK20180305099",501,36,"盘螺",30,42,2,"2018-03-05 07:56:50","2018-03-05 07:56:50"
"RK20180305100",501,36,"盘螺",30,42,2,"2018-03-05 07:57:21","2018-03-05 07:57:21"
"RK20180305101",501,3128,"螺纹钢",23,42,2,"2018-03-05 07:58:30","2018-03-05 07:58:30"
"RK20180305102",501,3128,"螺纹钢",23,42,2,"2018-03-05 07:59:50","2018-03-05 07:59:50"
"RK20180305103",501,3128,"螺纹钢",23,42,2,"2018-03-05 08:00:24","2018-03-05 08:00:24"
"RK20180305104",501,3128,"螺纹钢",23,42,2,"2018-03-05 08:01:01","2018-03-05 08:01:01"
"RK20180305105",501,3128,"螺纹钢",23,41.3,2,"2018-03-05 08:01:30","2018-03-05 08:01:30"
"RK20180305106",501,3128,"螺纹钢",23,41.3,2,"2018-03-05 08:02:15","2018-03-05 08:02:15"
"RK20180305107",501,36,"盘螺",32,42,2,"2018-03-05 08:02:54","2018-03-05 08:02:54"
"RK20180305108",501,36,"盘螺",32,42,2,"2018-03-05 08:03:34","2018-03-05 08:03:34"
"RK20180305109",501,36,"盘螺",32,42,2,"2018-03-05 08:04:07","2018-03-05 08:04:07"
"RK20180305110",501,36,"盘螺",32,42,2,"2018-03-05 08:08:39","2018-03-05 08:08:39"
"RK20180305114",502,33419,"矩形坯",32,49.3101,2,"2018-03-05 08:21:14","2018-03-05 08:21:14"
"RK20180305117",501,3128,"螺纹钢",23,42,2,"2018-03-05 08:34:15","2018-03-05 08:34:15"
"RK20180305130",501,3128,"螺纹钢",23,41.3,2,"2018-03-05 08:36:47","2018-03-05 08:36:47"
"RK20180305131",501,3128,"螺纹钢",23,41.3,2,"2018-03-05 08:37:40","2018-03-05 08:37:40"
"RK20180305132",501,3128,"螺纹钢",23,42,2,"2018-03-05 08:38:06","2018-03-05 08:38:06"
"RK20180305134",502,33419,"矩形坯",36,55.3392,2,"2018-03-05 08:52:03","2018-03-05 08:52:03"
"RK20180305135",177,3115,"冷卷",5,35.1785,2,"2018-03-05 08:55:42","2018-03-05 08:55:42"
"RK20180305136",1640,33441,"不锈钢冷卷",8,39.5143,2,"2018-03-05 08:55:46","2018-03-05 08:55:46"
"RK20180305137",1640,33441,"不锈钢冷卷",8,39.4821,2,"2018-03-05 08:56:48","2018-03-05 08:56:48"
"RK20180305138",1640,33441,"不锈钢冷卷",7,37.6152,2,"2018-03-05 08:56:51","2018-03-05 08:56:51"
"RK20180305139",1640,33441,"不锈钢冷卷",7,35.6678,2,"2018-03-05 08:59:04","2018-03-05 08:59:04"
"RK20180305141",177,3115,"冷卷",6,41.1145,2,"2018-03-05 09:03:58","2018-03-05 09:03:58"
"RK20180305143",502,33419,"矩形坯",36,55.2328,2,"2018-03-05 09:07:31","2018-03-05 09:07:31"
"RK20180305146",1474,3105,"低合金卷",2,36.148,2,"2018-03-05 09:18:46","2018-03-05 09:18:46"
"RK20180305148",177,3115,"冷卷",5,35.924,2,"2018-03-05 09:25:30","2018-03-05 09:25:30"
"RK20180305156",502,33419,"矩形坯",18,27.6521,2,"2018-03-05 09:40:33","2018-03-05 09:40:33"
"RK20180305157",502,33419,"矩形坯",18,27.5842,2,"2018-03-05 09:41:14","2018-03-05 09:41:14"
"RK20180305161",502,33419,"矩形坯",36,56.3836,2,"2018-03-05 10:02:21","2018-03-05 10:02:21"
"RK20180305163",216,3109,"热卷",1,6.9195,2,"2018-03-05 10:09:12","2018-03-05 10:09:12"
"RK20180305164",1474,3109,"热卷",2,32.711,2,"2018-03-05 10:10:03","2018-03-05 10:10:03"
"RK20180305166",216,3109,"热卷",18,134.1445,2,"2018-03-05 10:10:50","2018-03-05 10:10:50"
"RK20180305186",502,33419,"矩形坯",36,55.1103,2,"2018-03-05 10:19:32","2018-03-05 10:19:32"
"RK20180305200",502,33419,"矩形坯",36,56.4452,2,"2018-03-05 10:31:12","2018-03-05 10:31:12"
"RK20180305217",502,33419,"矩形坯",32,49.2415,2,"2018-03-05 10:59:04","2018-03-05 10:59:04"
"RK20180305245",193,3115,"冷卷",1,5.103,2,"2018-03-05 11:07:54","2018-03-05 11:07:54"
"RK20180305253",1988,3109,"热卷",1,19.5335,2,"2018-03-05 11:20:18","2018-03-05 11:20:18"
"RK20180305255",502,33419,"矩形坯",36,55.3392,2,"2018-03-05 11:21:52","2018-03-05 11:21:52"
"RK20180305259",502,33419,"矩形坯",36,56.4627,2,"2018-03-05 11:24:35","2018-03-05 11:24:35"
"RK20180305267",2216,3109,"热卷",1,20.5555,2,"2018-03-05 11:34:31","2018-03-05 11:34:31"
"RK20180305271",972,3115,"冷卷",2,7.168,2,"2018-03-05 11:40:29","2018-03-05 11:40:29"
"RK20180305282",193,3109,"热卷",8,119.133,2,"2018-03-05 11:57:03","2018-03-05 11:57:03"
"RK20180305280",501,3128,"螺纹钢",23,42,2,"2018-03-05 11:56:21","2018-03-05 11:57:06"
"RK20180305281",702,3109,"热卷",1,20.4435,2,"2018-03-05 11:57:35","2018-03-05 11:57:35"
"RK20180305283",702,3105,"低合金卷",8,163.3275,2,"2018-03-05 11:58:46","2018-03-05 11:58:46"
"RK20180305287",193,3109,"热卷",2,41.041,2,"2018-03-05 12:00:13","2018-03-05 12:00:13"
"RK20180305285",364,3115,"冷卷",1,5.551,2,"2018-03-05 12:00:14","2018-03-05 12:00:14"
"RK20180305284",501,3128,"螺纹钢",23,42,2,"2018-03-05 11:57:29","2018-03-05 12:00:48"
"RK20180305289",305,3109,"热卷",1,19.684,2,"2018-03-05 12:02:31","2018-03-05 12:02:31"
"RK20180305288",501,3128,"螺纹钢",23,42,2,"2018-03-05 12:01:39","2018-03-05 12:02:36"
"RK20180305290",501,3128,"螺纹钢",23,35,2,"2018-03-05 12:03:01","2018-03-05 12:03:33"
"RK20180305292",501,3128,"螺纹钢",23,42,2,"2018-03-05 12:04:04","2018-03-05 12:04:41"
"RK20180305293",501,3128,"螺纹钢",23,35,2,"2018-03-05 12:05:10","2018-03-05 12:05:43"
"RK20180305294",501,3128,"螺纹钢",23,35,2,"2018-03-05 12:06:08","2018-03-05 12:06:43"
"RK20180305295",501,3128,"螺纹钢",23,35,2,"2018-03-05 12:07:03","2018-03-05 12:07:39"
"RK20180305296",193,3105,"低合金卷",1,14.392,2,"2018-03-05 12:07:48","2018-03-05 12:07:48"
"RK20180305297",2049,3109,"热卷",1,15.477,2,"2018-03-05 12:10:03","2018-03-05 12:10:03"
"RK20180305300",1400,3109,"热卷",9,96.208,2,"2018-03-05 12:13:09","2018-03-05 12:13:09"
"RK20180305302",193,3115,"冷卷",2,9.856,2,"2018-03-05 12:18:11","2018-03-05 12:18:11"
"RK20180305304",502,33419,"矩形坯",36,55.4764,2,"2018-03-05 12:21:18","2018-03-05 12:21:18"
"RK20180305305",219,3109,"热卷",1,6.237,2,"2018-03-05 12:27:39","2018-03-05 12:27:39"
"RK20180305306",410,3115,"冷卷",2,11.032,2,"2018-03-05 12:30:20","2018-03-05 12:30:20"
"RK20180305307",318,3115,"冷卷",1,5.621,2,"2018-03-05 12:43:15","2018-03-05 12:43:15"
"RK20180305313",410,3115,"冷卷",1,3.675,2,"2018-03-05 12:48:13","2018-03-05 12:48:13"
"RK20180305315",1846,3115,"冷卷",4,25.473,2,"2018-03-05 12:50:01","2018-03-05 12:50:01"
"RK20180305316",1737,33414,"低合金中厚板",2,6.3042,2,"2018-03-05 12:51:49","2018-03-05 12:51:49"
"RK20180305316",1737,372,"普碳中板",4,10.0079,2,"2018-03-05 12:51:49","2018-03-05 12:51:49"
"RK20180305316",1737,376,"低合金中板",14,26.5293,2,"2018-03-05 12:51:49","2018-03-05 12:51:49"
"RK20180305320",1474,376,"低合金中板",15,28.2422,2,"2018-03-05 12:56:11","2018-03-05 12:56:11"
"RK20180305320",1474,372,"普碳中板",5,17.9137,2,"2018-03-05 12:56:11","2018-03-05 12:56:11"
"RK20180305322",435,3109,"热卷",7,143.1675,2,"2018-03-05 12:57:04","2018-03-05 12:57:04"
"RK20180305323",1474,372,"普碳中板",16,29.3972,2,"2018-03-05 13:00:59","2018-03-05 13:00:59"
"RK20180305323",1474,376,"低合金中板",5,11.5941,2,"2018-03-05 13:00:59","2018-03-05 13:00:59"
"RK20180305326",1474,372,"普碳中板",12,24.5525,2,"2018-03-05 13:05:24","2018-03-05 13:05:24"
"RK20180305326",1474,376,"低合金中板",8,14.1582,2,"2018-03-05 13:05:24","2018-03-05 13:05:24"
"RK20180305328",502,33419,"矩形坯",36,55.0648,2,"2018-03-05 13:05:59","2018-03-05 13:05:59"
"RK20180305329",1851,33386,"普碳中厚板",2,7.4634,2,"2018-03-05 13:07:50","2018-03-05 13:07:50"
"RK20180305329",1851,33414,"低合金中厚板",4,14.1442,2,"2018-03-05 13:07:50","2018-03-05 13:07:50"
"RK20180305329",1851,372,"普碳中板",1,3.7716,2,"2018-03-05 13:07:50","2018-03-05 13:07:50"
"RK20180305329",1851,376,"低合金中板",4,14.2044,2,"2018-03-05 13:07:50","2018-03-05 13:07:50"
"RK20180305333",1846,3115,"冷卷",4,23.016,2,"2018-03-05 13:12:33","2018-03-05 13:12:33"
"RK20180305334",1846,3115,"冷卷",4,18.487,2,"2018-03-05 13:14:28","2018-03-05 13:14:28"
"RK20180305338",316,3115,"冷卷",20,114.604,2,"2018-03-05 13:16:52","2018-03-05 13:16:52"
"RK20180305359",250,3115,"冷卷",2,7.854,2,"2018-03-05 13:49:35","2018-03-05 13:49:35"
"RK20180305360",250,3115,"冷卷",3,18.319,2,"2018-03-05 13:50:07","2018-03-05 13:50:07"
"RK20180305363",502,33419,"矩形坯",36,55.8404,2,"2018-03-05 13:51:52","2018-03-05 13:51:52"
"RK20180305374",2277,316,"H型钢",4,9.051,2,"2018-03-05 14:02:11","2018-03-05 14:02:11"
"RK20180305376",948,376,"低合金中板",7,13.0956,2,"2018-03-05 14:04:48","2018-03-05 14:04:48"
"RK20180305400",1581,33413,"焊瓶钢卷",5,67.018,2,"2018-03-05 14:14:05","2018-03-05 14:14:05"
"RK20180305401",250,3115,"冷卷",2,10.647,2,"2018-03-05 14:20:03","2018-03-05 14:20:03"
"RK20180305406",250,3120,"酸洗卷",6,31.633,2,"2018-03-05 14:25:20","2018-03-05 14:25:20"
"RK20180305408",250,3120,"酸洗卷",1,5.901,2,"2018-03-05 14:27:19","2018-03-05 14:27:19"
"RK20180305407",250,3114,"冷板",1,4.074,2,"2018-03-05 14:27:29","2018-03-05 14:27:29"
"RK20180305409",250,3115,"冷卷",2,10.766,2,"2018-03-05 14:30:02","2018-03-05 14:30:02"
"RK20180305410",250,3114,"冷板",2,8.001,2,"2018-03-05 14:31:24","2018-03-05 14:31:24"
"RK20180305411",250,3115,"冷卷",1,4.578,2,"2018-03-05 14:32:09","2018-03-05 14:32:09"
"RK20180305418",479,3115,"冷卷",14,84.868,2,"2018-03-05 14:36:10","2018-03-05 14:36:10"
"RK20180305417",502,33419,"矩形坯",22,34.5632,2,"2018-03-05 14:38:50","2018-03-05 14:38:50"
"RK20180305419",2164,3105,"低合金卷",3,53.816,2,"2018-03-05 14:45:28","2018-03-05 14:45:28"
"RK20180305437",252,379,"花纹卷",1,13.223,2,"2018-03-05 15:10:15","2018-03-05 15:10:15"
"RK20180305438",1901,3115,"冷卷",2,11.144,2,"2018-03-05 15:11:16","2018-03-05 15:11:16"
"RK20180305444",789,33320,"镀铝锌卷",5,36.064,2,"2018-03-05 15:19:39","2018-03-05 15:19:39"
"RK20180305445",789,33320,"镀铝锌卷",8,54.39,2,"2018-03-05 15:22:06","2018-03-05 15:22:06"
"RK20180305447",381,3109,"热卷",2,14.7,2,"2018-03-05 15:22:56","2018-03-05 15:22:56"
"RK20180305449",364,3115,"冷卷",1,6.195,2,"2018-03-05 15:23:37","2018-03-05 15:23:37"
"RK20180305446",2277,316,"H型钢",1,4.5864,2,"2018-03-05 15:23:41","2018-03-05 15:23:41"
"RK20180305451",364,3115,"冷卷",1,5.7645,2,"2018-03-05 15:24:26","2018-03-05 15:24:26"
"RK20180305452",250,3115,"冷卷",3,12.656,2,"2018-03-05 15:24:54","2018-03-05 15:24:54"
"RK20180305459",789,33320,"镀铝锌卷",5,31.122,2,"2018-03-05 15:29:31","2018-03-05 15:29:31"
"RK20180305457",268,3109,"热卷",5,38.3845,2,"2018-03-05 15:29:52","2018-03-05 15:29:52"
"RK20180305461",192,3120,"酸洗卷",1,4.991,2,"2018-03-05 15:31:47","2018-03-05 15:31:47"
"RK20180305464",242,372,"普碳中板",2,3.4468,2,"2018-03-05 15:34:41","2018-03-05 15:34:41"
"RK20180305472",1852,323,"无缝管",43,25.7775,2,"2018-03-05 15:42:32","2018-03-05 15:42:32"
"RK20180305482",2221,372,"普碳中板",13,20.4561,2,"2018-03-05 15:54:01","2018-03-05 15:54:01"
"RK20180305487",2385,33386,"普碳中厚板",1,5.712,2,"2018-03-05 15:56:55","2018-03-05 15:56:55"
"RK20180305586",1940,3115,"冷卷",3,14.133,2,"2018-03-05 15:58:44","2018-03-05 15:58:44"
"RK20180305588",1901,3115,"冷卷",1,6.09,2,"2018-03-05 15:59:48","2018-03-05 15:59:48"
"RK20180305592",219,3120,"酸洗卷",6,45.941,2,"2018-03-05 16:02:44","2018-03-05 16:02:44"
"RK20180305592",219,3109,"热卷",2,14.567,2,"2018-03-05 16:02:44","2018-03-05 16:02:44"
"RK20180305590",433,3109,"热卷",3,42.014,2,"2018-03-05 16:04:01","2018-03-05 16:04:01"
"RK20180305591",2365,376,"低合金中板",5,10.0597,2,"2018-03-05 16:04:05","2018-03-05 16:04:05"
"RK20180305597",684,3109,"热卷",2,41.734,2,"2018-03-05 16:05:47","2018-03-05 16:05:47"
"RK20180305599",220,3109,"热卷",2,41.2195,2,"2018-03-05 16:07:40","2018-03-05 16:07:40"
"RK20180305600",1669,3109,"热卷",4,40.6945,2,"2018-03-05 16:08:11","2018-03-05 16:08:11"
