"c2014","c2015","c2016","c2017","c2018","c2019","c2020","c2021","c2022"
"CK20180302451",502,33419,"矩形坯",36,56.3626,11,"2018-03-02 13:21:40","2018-03-02 13:21:48"
"CKW20180302039",194,3109,"热卷",2,38.4335,11,"2018-03-02 13:22:20","2018-03-02 13:22:20"
"CKW20180302041",1901,3120,"酸洗卷",2,8.589,11,"2018-03-02 13:23:13","2018-03-02 13:23:13"
"CK20180302446",427,3115,"冷卷",1,5.782,11,"2018-03-02 13:16:10","2018-03-02 13:31:51"
"CK20180302460",789,33320,"镀铝锌卷",1,7.238,11,"2018-03-02 13:33:43","2018-03-02 13:34:12"
"CK20180302461",2229,36,"盘螺",17,22.855,11,"2018-03-02 13:33:31","2018-03-02 13:34:13"
"CKW20180302042",1091,3109,"热卷",1,5.278,11,"2018-03-02 13:35:25","2018-03-02 13:35:25"
"CK20180302466",501,33527,"盘圆",17,24.5,11,"2018-03-02 13:37:51","2018-03-02 13:37:57"
"CK20180302471",292,3105,"低合金卷",1,16.639,11,"2018-03-02 13:39:33","2018-03-02 13:39:33"
"CKW20180302043",1214,3109,"热卷",1,17.115,11,"2018-03-02 13:41:39","2018-03-02 13:41:39"
"CK20180302450",1583,3109,"热卷",4,57.582,11,"2018-03-02 13:21:02","2018-03-02 13:43:11"
"CKW20180302044",297,3109,"热卷",2,33.306,11,"2018-03-02 13:49:08","2018-03-02 13:49:08"
"CK20180302475",297,3115,"冷卷",2,9.8,11,"2018-03-02 13:49:51","2018-03-02 13:49:51"
"CK20180302476",189,33320,"镀铝锌卷",4,22.512,11,"2018-03-02 13:51:22","2018-03-02 13:51:29"
"CK20180302485",297,3115,"冷卷",1,5.11,11,"2018-03-02 13:56:12","2018-03-02 13:56:12"
"CK20180302486",297,379,"花纹卷",1,12.6105,11,"2018-03-02 13:57:03","2018-03-02 13:57:03"
"CK20180302487",200,33419,"矩形坯",36,56.2352,11,"2018-03-02 13:58:12","2018-03-02 13:58:12"
"CK20180302489",316,3115,"冷卷",7,32.725,11,"2018-03-02 13:58:23","2018-03-02 13:58:23"
"CK20180302488",502,33419,"矩形坯",36,56.2352,11,"2018-03-02 13:59:13","2018-03-02 13:59:19"
"CK20180302490",345,3115,"冷卷",1,4.326,11,"2018-03-02 13:59:34","2018-03-02 13:59:34"
"CK20180302491",1681,323,"无缝管",30,11.3722,11,"2018-03-02 14:01:26","2018-03-02 14:01:56"
"CK20180302477",1400,3109,"热卷",2,29.876,11,"2018-03-02 13:52:16","2018-03-02 14:09:05"
"CK20180302433",662,3109,"热卷",1,19.6945,11,"2018-03-02 12:59:08","2018-03-02 14:09:57"
"CK20180302502",189,33320,"镀铝锌卷",3,22.12,11,"2018-03-02 14:15:09","2018-03-02 14:15:17"
"CK20180302503",2497,3128,"螺纹钢",13,23.94,11,"2018-03-02 14:15:02","2018-03-02 14:15:43"
"CK20180302504",200,33419,"矩形坯",36,56.371,11,"2018-03-02 14:16:14","2018-03-02 14:16:14"
"CK20180302505",502,33419,"矩形坯",36,56.371,11,"2018-03-02 14:17:42","2018-03-02 14:18:10"
"CK20180302498",972,3115,"冷卷",3,11.235,11,"2018-03-02 14:10:15","2018-03-02 14:18:32"
"CK20180302474",1223,3115,"冷卷",1,3.521,11,"2018-03-02 13:44:18","2018-03-02 14:19:08"
"CKW20180302045",194,3109,"热卷",1,14.686,11,"2018-03-02 14:19:41","2018-03-02 14:19:41"
"CK20180302508",216,3109,"热卷",2,15.155,11,"2018-03-02 14:21:26","2018-03-02 14:21:26"
"CK20180302509",200,33419,"矩形坯",36,56.5691,11,"2018-03-02 14:22:18","2018-03-02 14:22:18"
"CK20180302511",2431,3109,"热卷",1,20.6801,11,"2018-03-02 14:22:37","2018-03-02 14:22:37"
"CK20180302510",961,376,"低合金中板",9,18.5675,11,"2018-03-02 14:22:37","2018-03-02 14:22:52"
"CKW20180302046",253,3109,"热卷",1,19.9535,11,"2018-03-02 14:23:47","2018-03-02 14:23:47"
"CK20180302512",502,33419,"矩形坯",36,56.5691,11,"2018-03-02 14:23:24","2018-03-02 14:23:57"
"CKW20180302047",194,3109,"热卷",3,59.5595,11,"2018-03-02 14:24:00","2018-03-02 14:24:00"
"CK20180302514",1737,376,"低合金中板",10,14.9163,11,"2018-03-02 14:23:57","2018-03-02 14:24:31"
"CK20180302501",1542,3105,"低合金卷",2,32.795,11,"2018-03-02 14:14:21","2018-03-02 14:30:16"
"CK20180302501",1542,379,"花纹卷",2,29.477,11,"2018-03-02 14:14:21","2018-03-02 14:30:16"
"CK20180302520",961,376,"低合金中板",1,1.9782,11,"2018-03-02 14:32:02","2018-03-02 14:32:08"
"CK20180302521",2497,3128,"螺纹钢",12,22.12,11,"2018-03-02 14:32:47","2018-03-02 14:33:18"
"CK20180302513",1566,379,"花纹卷",3,41.209,11,"2018-03-02 14:23:48","2018-03-02 14:34:24"
"CK20180302484",1566,379,"花纹卷",1,15.26,11,"2018-03-02 13:55:11","2018-03-02 14:34:36"
"CK20180302524",200,33419,"矩形坯",36,56.3241,11,"2018-03-02 14:34:56","2018-03-02 14:34:56"
"CK20180302525",502,33419,"矩形坯",36,56.3241,11,"2018-03-02 14:36:03","2018-03-02 14:36:09"
"CK20180302529",297,3105,"低合金卷",1,14.595,11,"2018-03-02 14:37:16","2018-03-02 14:37:16"
"CK20180302530",1498,316,"H型钢",1,3.038,11,"2018-03-02 14:36:01","2018-03-02 14:37:53"
"CK20180302535",297,3105,"低合金卷",4,29.099,11,"2018-03-02 14:38:19","2018-03-02 14:38:19"
"CK20180302539",216,3109,"热卷",3,18.578,11,"2018-03-02 14:39:28","2018-03-02 14:39:28"
"CKW20180302048",1668,3109,"热卷",1,20.6801,11,"2018-03-02 14:40:06","2018-03-02 14:40:06"
"CK20180302540",433,376,"低合金中板",1,8.4868,11,"2018-03-02 14:41:56","2018-03-02 14:41:56"
"CK20180302546",1851,33386,"普碳中厚板",1,5.5125,11,"2018-03-02 14:45:04","2018-03-02 14:45:04"
"CK20180302547",433,33386,"普碳中厚板",3,24.2865,11,"2018-03-02 14:45:18","2018-03-02 14:45:47"
"CK20180302550",433,376,"低合金中板",4,10.3964,11,"2018-03-02 14:46:37","2018-03-02 14:47:13"
"CK20180302550",433,33414,"低合金中厚板",1,3.7422,11,"2018-03-02 14:46:37","2018-03-02 14:47:13"
"CK20180302551",292,3109,"热卷",1,6.034,11,"2018-03-02 14:47:24","2018-03-02 14:47:24"
"CKW20180302049",312,3115,"冷卷",3,11.907,11,"2018-03-02 14:49:11","2018-03-02 14:49:11"
"CK20180302555",1957,3115,"冷卷",1,8.12,11,"2018-03-02 14:49:19","2018-03-02 14:49:19"
"CK20180302556",967,33330,"热轧带钢",12,38.584,11,"2018-03-02 14:50:13","2018-03-02 14:50:47"
"CK20180302558",471,3115,"冷卷",1,3.906,11,"2018-03-02 14:51:32","2018-03-02 14:51:32"
"CK20180302557",200,33419,"矩形坯",40,62.566,11,"2018-03-02 14:51:56","2018-03-02 14:51:56"
"CKW20180302050",312,3115,"冷卷",2,7.924,11,"2018-03-02 14:53:40","2018-03-02 14:53:40"
"CK20180302566",410,3115,"冷卷",11,44.66,11,"2018-03-02 14:53:45","2018-03-02 14:53:45"
"CK20180302561",502,33419,"矩形坯",40,62.566,11,"2018-03-02 14:53:30","2018-03-02 14:53:59"
"CK20180302532",1346,3115,"冷卷",4,22.631,11,"2018-03-02 14:37:46","2018-03-02 14:54:02"
"CK20180302518",427,3109,"热卷",1,7.371,11,"2018-03-02 14:30:46","2018-03-02 14:55:26"
"CK20180302552",189,3109,"热卷",6,75.355,11,"2018-03-02 14:48:08","2018-03-02 14:57:13"
"CK20180302567",292,3109,"热卷",2,30.548,11,"2018-03-02 14:58:24","2018-03-02 14:58:24"
"CK20180302571",292,3109,"热卷",2,30.604,11,"2018-03-02 15:01:12","2018-03-02 15:01:12"
"CK20180302575",1737,372,"普碳中板",5,8.1578,11,"2018-03-02 15:02:18","2018-03-02 15:02:18"
"CK20180302575",1737,33414,"低合金中厚板",1,3.0527,11,"2018-03-02 15:02:18","2018-03-02 15:02:18"
"CKW20180302051",220,3109,"热卷",1,5.957,11,"2018-03-02 15:02:48","2018-03-02 15:02:48"
"CK20180302544",1149,3115,"冷卷",6,32.067,11,"2018-03-02 14:44:27","2018-03-02 15:03:00"
"CK20180302544",1149,3119,"镀锌卷",1,5.81,11,"2018-03-02 14:44:27","2018-03-02 15:03:00"
"CK20180302543",1149,3119,"镀锌卷",1,4.564,11,"2018-03-02 14:43:18","2018-03-02 15:03:14"
"CK20180302573",1149,3115,"冷卷",4,15.169,11,"2018-03-02 15:03:40","2018-03-02 15:03:47"
"CKW20180302052",1957,3115,"冷卷",2,9.646,11,"2018-03-02 15:04:05","2018-03-02 15:04:05"
"CK20180302574",189,33320,"镀铝锌卷",3,20.671,11,"2018-03-02 15:04:04","2018-03-02 15:04:32"
"CK20180302576",192,3114,"冷板",2,7.651,11,"2018-03-02 15:06:11","2018-03-02 15:06:11"
"CKW20180302053",193,3109,"热卷",1,14.644,11,"2018-03-02 15:09:10","2018-03-02 15:09:10"
"CK20180302580",2403,33320,"镀铝锌卷",3,17.178,11,"2018-03-02 15:10:37","2018-03-02 15:10:37"
"CK20180302563",973,3115,"冷卷",9,45.206,11,"2018-03-02 14:55:13","2018-03-02 15:10:51"
"CKW20180302054",253,3109,"热卷",1,18.1965,11,"2018-03-02 15:12:03","2018-03-02 15:12:03"
"CK20180302581",192,379,"花纹卷",1,14.826,11,"2018-03-02 15:12:36","2018-03-02 15:12:36"
"CKW20180302055",193,3109,"热卷",3,41.755,11,"2018-03-02 15:13:01","2018-03-02 15:13:01"
"CK20180302582",200,33419,"矩形坯",36,56.4956,11,"2018-03-02 15:13:23","2018-03-02 15:13:23"
"CK20180302584",1784,323,"无缝管",7,39.5136,11,"2018-03-02 15:13:54","2018-03-02 15:14:28"
"CK20180302588",502,33419,"矩形坯",36,56.4956,11,"2018-03-02 15:14:36","2018-03-02 15:14:45"
"CK20180302577",967,33330,"热轧带钢",12,39.032,11,"2018-03-02 15:10:15","2018-03-02 15:15:27"
"CKW20180302057",903,33320,"镀铝锌卷",3,17.178,11,"2018-03-02 15:16:55","2018-03-02 15:16:55"
"CKW20180302056",194,3109,"热卷",1,20.7305,11,"2018-03-02 15:17:05","2018-03-02 15:17:05"
"CKW20180302058",303,3109,"热卷",1,7.063,11,"2018-03-02 15:18:06","2018-03-02 15:18:06"
"CK20180302585",1346,3115,"冷卷",4,16.268,11,"2018-03-02 15:14:09","2018-03-02 15:18:19"
"CK20180302592",948,394,"大梁卷",2,29.96,11,"2018-03-02 15:20:02","2018-03-02 15:20:02"
"CK20180302593",297,3115,"冷卷",3,16.317,11,"2018-03-02 15:20:36","2018-03-02 15:20:36"
"CK20180302594",169,3109,"热卷",9,129.339,11,"2018-03-02 15:21:07","2018-03-02 15:21:07"
"CK20180302601",169,3109,"热卷",5,73.444,11,"2018-03-02 15:22:25","2018-03-02 15:22:25"
"CK20180302602",1400,3109,"热卷",5,73.437,11,"2018-03-02 15:23:10","2018-03-02 15:23:10"
"CK20180302604",169,3109,"热卷",3,44.226,11,"2018-03-02 15:23:41","2018-03-02 15:23:41"
"CK20180302603",948,3109,"热卷",2,29.624,11,"2018-03-02 15:24:04","2018-03-02 15:24:04"
"CK20180302605",169,3109,"热卷",1,14.7,11,"2018-03-02 15:24:48","2018-03-02 15:24:48"
"CK20180302606",169,3109,"热卷",2,29.491,11,"2018-03-02 15:25:45","2018-03-02 15:25:45"
"CK20180302619",216,3109,"热卷",6,102.641,11,"2018-03-02 15:25:58","2018-03-02 15:25:58"
"CK20180302609",1161,3120,"酸洗卷",3,29.428,11,"2018-03-02 15:26:25","2018-03-02 15:26:25"
"CK20180302610",216,3109,"热卷",2,29.449,11,"2018-03-02 15:26:46","2018-03-02 15:26:46"
"CK20180302612",273,3115,"冷卷",1,5.607,11,"2018-03-02 15:27:35","2018-03-02 15:27:35"
"CK20180302612",273,3120,"酸洗卷",2,10.059,11,"2018-03-02 15:27:35","2018-03-02 15:27:35"
"CK20180302614",1161,3120,"酸洗卷",1,16.24,11,"2018-03-02 15:27:51","2018-03-02 15:27:51"
"CK20180302613",967,33330,"热轧带钢",12,39.13,11,"2018-03-02 15:28:34","2018-03-02 15:28:42"
"CK20180302616",1161,3120,"酸洗卷",1,5.131,11,"2018-03-02 15:28:50","2018-03-02 15:28:50"
"CKW20180302060",1901,3120,"酸洗卷",2,10.059,11,"2018-03-02 15:29:07","2018-03-02 15:29:07"
"CKW20180302059",948,3109,"热卷",1,20.4575,11,"2018-03-02 15:29:13","2018-03-02 15:29:13"
"CK20180302621",1161,3120,"酸洗卷",3,18.683,11,"2018-03-02 15:29:31","2018-03-02 15:29:31"
"CK20180302620",1161,3120,"酸洗卷",5,47.334,11,"2018-03-02 15:29:33","2018-03-02 15:29:33"
"CKW20180302061",948,3105,"低合金卷",1,20.839,11,"2018-03-02 15:29:39","2018-03-02 15:29:39"
"CKW20180302062",1901,3115,"冷卷",1,5.607,11,"2018-03-02 15:29:46","2018-03-02 15:29:46"
"CK20180302622",1161,3120,"酸洗卷",1,3.99,11,"2018-03-02 15:30:34","2018-03-02 15:30:34"
"CK20180302623",1161,3120,"酸洗卷",1,6.167,11,"2018-03-02 15:31:19","2018-03-02 15:31:19"
"CK20180302624",1161,3120,"酸洗卷",1,6.37,11,"2018-03-02 15:31:55","2018-03-02 15:31:55"
"CKW20180302063",2502,33402,"特殊合金卷",1,18.837,11,"2018-03-02 15:34:04","2018-03-02 15:34:04"
"CK20180302627",1161,3120,"酸洗卷",3,25.13,11,"2018-03-02 15:40:27","2018-03-02 15:40:27"
"CK20180302572",194,3109,"热卷",1,14.742,11,"2018-03-02 15:03:11","2018-03-02 15:41:01"
"CKW20180302064",1668,3109,"热卷",1,14.679,11,"2018-03-02 15:41:02","2018-03-02 15:41:02"
"CK20180302611",435,3109,"热卷",2,41.7025,11,"2018-03-02 15:28:04","2018-03-02 15:41:16"
"CK20180302636",501,3128,"螺纹钢",35,63.9128,11,"2018-03-02 15:43:54","2018-03-02 15:44:21"
"CK20180302637",200,33419,"矩形坯",36,56.252,11,"2018-03-02 15:44:50","2018-03-02 15:44:50"
"CKW20180302065",345,3120,"酸洗卷",2,18.445,11,"2018-03-02 15:45:17","2018-03-02 15:45:17"
"CK20180302638",502,33419,"矩形坯",36,56.252,11,"2018-03-02 15:45:54","2018-03-02 15:46:01"
"CK20180302641",972,3115,"冷卷",2,6.979,11,"2018-03-02 15:46:55","2018-03-02 15:46:55"
"CKW20180302066",216,3109,"热卷",1,14.7,11,"2018-03-02 15:47:43","2018-03-02 15:47:43"
"CK20180302644",169,3115,"冷卷",1,3.738,11,"2018-03-02 15:48:11","2018-03-02 15:48:11"
"CK20180302615",189,3109,"热卷",4,53.9665,11,"2018-03-02 15:28:57","2018-03-02 15:49:42"
"CK20180302651",189,33320,"镀铝锌卷",33,145.054,11,"2018-03-02 15:50:04","2018-03-02 15:50:04"
"CKW20180302067",1091,3109,"热卷",1,7.595,11,"2018-03-02 15:50:58","2018-03-02 15:50:58"
"CK20180302647",2476,3128,"螺纹钢",13,19.719,11,"2018-03-02 15:49:31","2018-03-02 15:52:07"
"CK20180302631",189,3109,"热卷",6,76.7655,11,"2018-03-02 15:41:20","2018-03-02 15:52:39"
"CK20180302649",2476,3128,"螺纹钢",21,31.528,11,"2018-03-02 15:54:26","2018-03-02 15:55:37"
"CK20180302650",1346,3114,"冷板",5,16.296,11,"2018-03-02 15:55:34","2018-03-02 15:55:42"
"CK20180302652",1400,33320,"镀铝锌卷",4,28.105,11,"2018-03-02 16:00:44","2018-03-02 16:00:44"
"CK20180302653",189,33320,"镀铝锌卷",1,4.788,11,"2018-03-02 16:01:00","2018-03-02 16:01:00"
"CK20180302654",297,3115,"冷卷",1,4.928,11,"2018-03-02 16:03:49","2018-03-02 16:03:49"
"CK20180302600",1102,379,"花纹卷",1,14.651,11,"2018-03-02 15:23:04","2018-03-02 16:04:48"
"CK20180302599",194,3109,"热卷",1,14.777,11,"2018-03-02 15:22:51","2018-03-02 16:06:14"
"CK20180302659",200,33419,"矩形坯",36,56.5061,11,"2018-03-02 16:08:04","2018-03-02 16:08:04"
"CK20180302664",502,33419,"矩形坯",36,56.5061,11,"2018-03-02 16:09:12","2018-03-02 16:09:18"
"CKW20180302069",253,3109,"热卷",1,14.791,11,"2018-03-02 16:09:27","2018-03-02 16:09:27"
"CK20180302666",1400,33320,"镀铝锌卷",3,16.919,11,"2018-03-02 16:12:41","2018-03-02 16:12:41"
"CKW20180302070",948,3105,"低合金卷",1,14.595,11,"2018-03-02 16:12:48","2018-03-02 16:12:48"
"CK20180302665",350,3128,"螺纹钢",24,40.145,11,"2018-03-02 16:12:24","2018-03-02 16:13:24"
"CK20180302668",1970,318,"连铸方坯",4,20.3805,11,"2018-03-02 16:14:35","2018-03-02 16:15:04"
"CK20180302669",1161,3115,"冷卷",3,17.346,11,"2018-03-02 16:15:24","2018-03-02 16:15:24"
"CK20180302672",1668,3109,"热卷",1,14.7,11,"2018-03-02 16:17:25","2018-03-02 16:17:25"
"CK20180302673",1161,3115,"冷卷",3,21.966,11,"2018-03-02 16:17:43","2018-03-02 16:17:43"
"CK20180302452",427,3115,"冷卷",1,5.075,11,"2018-03-02 13:26:01","2018-03-02 16:17:54"
"CKW20180302071",1668,3109,"热卷",1,14.735,11,"2018-03-02 16:18:09","2018-03-02 16:18:09"
"CK20180302674",200,33419,"矩形坯",36,56.4844,11,"2018-03-02 16:18:26","2018-03-02 16:18:26"
"CKW20180302072",1668,3109,"热卷",1,14.644,11,"2018-03-02 16:19:36","2018-03-02 16:19:36"
"CK20180302676",502,33419,"矩形坯",36,56.4844,11,"2018-03-02 16:19:33","2018-03-02 16:20:01"
"CK20180302677",427,3109,"热卷",1,6.034,11,"2018-03-02 16:19:56","2018-03-02 16:20:34"
"CK20180302675",427,3115,"冷卷",1,5.803,11,"2018-03-02 16:19:33","2018-03-02 16:20:48"
"CK20180302678",427,3115,"冷卷",1,4.802,11,"2018-03-02 16:21:07","2018-03-02 16:21:15"
"CKW20180302073",789,33320,"镀铝锌卷",5,27.608,11,"2018-03-02 16:23:25","2018-03-02 16:23:25"
"CK20180302679",345,3120,"酸洗卷",3,24.871,11,"2018-03-02 16:23:54","2018-03-02 16:23:54"
"CK20180302680",189,3120,"酸洗卷",1,2.884,11,"2018-03-02 16:24:09","2018-03-02 16:24:09"
"CK20180302648",364,3115,"冷卷",1,6.3,11,"2018-03-02 15:53:02","2018-03-02 16:24:53"
"CK20180302681",189,3120,"酸洗卷",1,3.094,11,"2018-03-02 16:25:35","2018-03-02 16:25:35"
"CK20180302681",189,33320,"镀铝锌卷",1,5.677,11,"2018-03-02 16:25:35","2018-03-02 16:25:35"
"CK20180302626",1613,33441,"不锈钢冷卷",3,17.4314,11,"2018-03-02 15:36:16","2018-03-02 16:26:17"
"CK20180302625",1613,33441,"不锈钢冷卷",4,20.8362,11,"2018-03-02 15:35:54","2018-03-02 16:26:49"
"CK20180302687",2490,3128,"螺纹钢",4,7.805,11,"2018-03-02 16:29:29","2018-03-02 16:30:15"
"CK20180302689",948,3105,"低合金卷",4,29.099,11,"2018-03-02 16:31:20","2018-03-02 16:31:28"
"CK20180302690",200,33419,"矩形坯",36,56.4606,11,"2018-03-02 16:32:23","2018-03-02 16:32:23"
"CK20180302692",701,33320,"镀铝锌卷",12,44.051,11,"2018-03-02 16:32:34","2018-03-02 16:32:34"
"CKW20180302074",789,33320,"镀铝锌卷",2,13.244,11,"2018-03-02 16:32:43","2018-03-02 16:32:43"
"CK20180302691",502,33419,"矩形坯",36,56.4606,11,"2018-03-02 16:33:28","2018-03-02 16:33:34"
"CKW20180302075",1957,3115,"冷卷",2,10.542,11,"2018-03-02 16:33:40","2018-03-02 16:33:40"
"CKW20180302076",1957,3115,"冷卷",1,5.5825,11,"2018-03-02 16:35:30","2018-03-02 16:35:30"
"CK20180302695",189,33320,"镀铝锌卷",2,12.957,11,"2018-03-02 16:35:35","2018-03-02 16:35:41"
"CK20180302696",189,33320,"镀铝锌卷",1,7.189,11,"2018-03-02 16:35:58","2018-03-02 16:36:02"
"CKW20180302077",789,33320,"镀铝锌卷",6,39.06,11,"2018-03-02 16:36:35","2018-03-02 16:36:35"
"CK20180302700",433,372,"普碳中板",1,7.0119,11,"2018-03-02 16:39:53","2018-03-02 16:40:09"
"CK20180302700",433,33386,"普碳中厚板",5,35.357,11,"2018-03-02 16:39:53","2018-03-02 16:40:09"
"CKW20180302078",1957,3115,"冷卷",1,4.424,11,"2018-03-02 16:40:10","2018-03-02 16:40:10"
"CK20180302704",200,33419,"矩形坯",36,56.6328,11,"2018-03-02 16:41:07","2018-03-02 16:41:07"
"CK20180302705",502,33419,"矩形坯",36,56.6328,11,"2018-03-02 16:42:31","2018-03-02 16:43:00"
"CKW20180302079",1149,3115,"冷卷",1,9.149,11,"2018-03-02 16:43:27","2018-03-02 16:43:27"
"CK20180302707",501,3128,"螺纹钢",34,61.3872,11,"2018-03-02 16:44:05","2018-03-02 16:44:33"
"CKW20180302080",2149,33320,"镀铝锌卷",1,4.137,11,"2018-03-02 16:47:28","2018-03-02 16:47:28"
"CK20180302713",194,3105,"低合金卷",2,39.473,11,"2018-03-02 16:52:22","2018-03-02 16:52:22"
"CK20180302711",273,3120,"酸洗卷",2,11.361,11,"2018-03-02 16:52:43","2018-03-02 16:52:43"
"CK20180302711",273,33320,"镀铝锌卷",3,8.673,11,"2018-03-02 16:52:43","2018-03-02 16:52:43"
"CK20180302712",501,3138,"硬线",21,27.5625,11,"2018-03-02 16:53:31","2018-03-02 16:54:00"
"CKW20180302081",1850,3120,"酸洗卷",2,11.361,11,"2018-03-02 16:54:20","2018-03-02 16:54:20"
"CKW20180302082",1850,33320,"镀铝锌卷",3,8.673,11,"2018-03-02 16:55:18","2018-03-02 16:55:18"
"CKW20180302083",273,3109,"热卷",1,17.444,11,"2018-03-02 16:55:27","2018-03-02 16:55:27"
"CK20180302715",501,3133,"圆钢",13,19.95,11,"2018-03-02 16:56:52","2018-03-02 16:57:22"
"CK20180302710",1668,3109,"热卷",1,14.693,11,"2018-03-02 16:52:56","2018-03-02 16:57:38"
"CK20180302716",194,3109,"热卷",1,15.323,11,"2018-03-02 16:57:41","2018-03-02 16:57:41"
"CK20180302719",1400,3109,"热卷",1,20.601,11,"2018-03-02 16:58:05","2018-03-02 16:58:05"
"CK20180302688",1668,3109,"热卷",1,14.686,11,"2018-03-02 16:30:54","2018-03-02 16:58:22"
"CKW20180302084",194,3109,"热卷",1,15.295,11,"2018-03-02 16:58:25","2018-03-02 16:58:25"
"CK20180302720",273,3120,"酸洗卷",5,38.773,11,"2018-03-02 16:58:45","2018-03-02 16:58:45"
"CKW20180302085",381,3109,"热卷",1,14.7,11,"2018-03-02 16:59:29","2018-03-02 16:59:29"
"CK20180302733",1474,376,"低合金中板",6,19.3571,11,"2018-03-02 17:00:37","2018-03-02 17:00:37"
"CK20180302721",216,3105,"低合金卷",3,62.034,11,"2018-03-02 17:01:08","2018-03-02 17:01:08"
"CK20180302722",273,3120,"酸洗卷",4,22.904,11,"2018-03-02 17:01:45","2018-03-02 17:01:45"
"CKW20180302086",194,3105,"低合金卷",2,41.4575,11,"2018-03-02 17:02:21","2018-03-02 17:02:21"
"CK20180302725",1638,33441,"不锈钢冷卷",3,22.5547,11,"2018-03-02 17:03:20","2018-03-02 17:03:20"
"CKW20180302087",194,3109,"热卷",1,12.607,11,"2018-03-02 17:03:40","2018-03-02 17:03:40"
"CK20180302735",1638,33441,"不锈钢冷卷",3,14.9856,11,"2018-03-02 17:04:43","2018-03-02 17:04:43"
"CK20180302738",2365,376,"低合金中板",6,19.3571,11,"2018-03-02 17:05:27","2018-03-02 17:05:27"
"CKW20180302088",2202,33320,"镀铝锌卷",3,20.86,11,"2018-03-02 17:05:34","2018-03-02 17:05:34"
"CK20180302744",200,33419,"矩形坯",40,62.804,11,"2018-03-02 17:07:25","2018-03-02 17:07:25"
"CK20180302747",1400,33386,"普碳中厚板",1,3.6267,11,"2018-03-02 17:07:34","2018-03-02 17:07:34"
"CK20180302747",1400,376,"低合金中板",15,34.4295,11,"2018-03-02 17:07:34","2018-03-02 17:07:34"
"CK20180302745",1161,3115,"冷卷",3,22.491,11,"2018-03-02 17:08:03","2018-03-02 17:08:03"
"CKW20180302089",2202,33320,"镀铝锌卷",3,21.161,11,"2018-03-02 17:08:47","2018-03-02 17:08:47"
"CK20180302746",502,33419,"矩形坯",40,62.804,11,"2018-03-02 17:08:44","2018-03-02 17:09:14"
"CK20180302755",1161,3115,"冷卷",4,24.416,11,"2018-03-02 17:09:59","2018-03-02 17:09:59"
"CK20180302754",948,372,"普碳中板",8,18.3267,11,"2018-03-02 17:09:59","2018-03-02 17:10:10"
"CK20180302756",1161,3115,"冷卷",2,12.446,11,"2018-03-02 17:11:28","2018-03-02 17:11:28"
"CK20180302757",1161,3105,"低合金卷",1,11.984,11,"2018-03-02 17:12:50","2018-03-02 17:12:50"
"CK20180302757",1161,3109,"热卷",2,16.254,11,"2018-03-02 17:12:50","2018-03-02 17:12:50"
"CK20180302758",967,33330,"热轧带钢",12,38.906,11,"2018-03-02 17:13:15","2018-03-02 17:13:48"
"CK20180302699",189,3109,"热卷",5,66.297,11,"2018-03-02 16:38:57","2018-03-02 17:13:52"
"CK20180302759",967,33330,"热轧带钢",2,6.524,11,"2018-03-02 17:13:40","2018-03-02 17:14:07"
"CK20180302760",410,3115,"冷卷",1,4.424,11,"2018-03-02 17:14:09","2018-03-02 17:14:09"
"CK20180302762",1400,33386,"普碳中厚板",1,5.6819,11,"2018-03-02 17:14:21","2018-03-02 17:14:21"
"CK20180302762",1400,33414,"低合金中厚板",4,14.189,11,"2018-03-02 17:14:21","2018-03-02 17:14:21"
"CK20180302763",1161,3109,"热卷",5,49.301,11,"2018-03-02 17:14:45","2018-03-02 17:14:45"
"CKW20180302090",427,3109,"热卷",1,15.323,11,"2018-03-02 17:16:03","2018-03-02 17:16:03"
"CK20180302769",1400,372,"普碳中板",5,14.4585,11,"2018-03-02 17:16:05","2018-03-02 17:16:05"
"CK20180302765",501,33527,"盘圆",4,5.075,11,"2018-03-02 17:16:26","2018-03-02 17:16:52"
"CK20180302765",501,36,"盘螺",18,22.8375,11,"2018-03-02 17:16:26","2018-03-02 17:16:52"
"CK20180302768",1161,3109,"热卷",1,11.781,11,"2018-03-02 17:16:57","2018-03-02 17:16:57"
"CK20180302777",2192,3115,"冷卷",4,25.907,11,"2018-03-02 17:18:09","2018-03-02 17:18:09"
"CK20180302774",961,376,"低合金中板",6,19.3571,11,"2018-03-02 17:18:28","2018-03-02 17:18:28"
"CK20180302778",297,3105,"低合金卷",1,22.9705,11,"2018-03-02 17:19:39","2018-03-02 17:19:39"
"CKW20180302091",381,3105,"低合金卷",2,39.473,11,"2018-03-02 17:20:13","2018-03-02 17:20:13"
"CK20180302782",273,3115,"冷卷",5,31.759,11,"2018-03-02 17:20:25","2018-03-02 17:20:25"
"CK20180302784",1161,3109,"热卷",1,4.585,11,"2018-03-02 17:21:37","2018-03-02 17:21:37"
"CK20180302786",194,3105,"低合金卷",1,20.5485,11,"2018-03-02 17:22:09","2018-03-02 17:22:09"
"CK20180302791",1474,3109,"热卷",1,18.2875,11,"2018-03-02 17:22:25","2018-03-02 17:22:25"
"CK20180302791",1474,33414,"低合金中厚板",2,7.6524,11,"2018-03-02 17:22:25","2018-03-02 17:22:25"
"CK20180302791",1474,376,"低合金中板",11,26.8618,11,"2018-03-02 17:22:25","2018-03-02 17:22:25"
